,BIC,LL,LR_down,LR_up,SSE,asymm_LR,best_model,bounded_weights,comb,comb_index,cost_type,feature_names,feature_weight_1,feature_weight_10,feature_weight_11,feature_weight_12,feature_weight_13,feature_weight_14,feature_weight_15,feature_weight_16,feature_weight_17,feature_weight_2,feature_weight_3,feature_weight_4,feature_weight_5,feature_weight_6,feature_weight_7,feature_weight_8,feature_weight_9,fit_to,gaze,gaze_bias,inv_temp,model_descr,sub_ID,sub_ind
74,0.458,39.28,9.779,9.779,1.098,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,12.094,4.049,-2.19,-10.488,-3.092,-2.057,12.66,-7.0070000000000014,0.332,4.0,3.3560000000000003,-2.333,-3.959,-3.28,5.4289999999999985,-0.586,1.998,joint,0,0.0,2.615,Games,8047,279
75,-12.578,45.798,1.984,1.984,0.8959999999999999,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0.0,6.285,5.073,0.389,-0.809,8.829,9.582,-7.147,0.302,4.217,5.023,1.249,-0.708,4.477,2.95,-0.8959999999999999,-1.096,joint,0,0.0,0.529,Games,8048,280
76,45.378,16.82,1.631,1.631,2.215,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.95,1.577,3.214,0.302,0.002,1.499,4.95,0.026,0.61,3.302,0.349,-2.109,-4.498,3.945,12.125,-2.382,-2.96,joint,0,0.0,1.137,Games,8049,281
77,72.673,3.173,3.011,3.011,3.393,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,3.362,-0.797,-0.481,-4.353,-3.152,4.433,0.149,-2.734,-3.871,-0.65,-2.829,-4.562,-2.814,0.563,-0.894,-0.782,-4.168,joint,0,0.0,0.89,Games,8050,282
78,3.227,37.896,3.741,3.741,1.146,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,3.415,7.64,4.513,1.374,-4.57,5.417000000000002,2.888,-4.882,-4.5539999999999985,3.2460000000000004,5.8610000000000015,-2.559,-4.765,6.917999999999998,8.683,-3.8,-3.9,joint,0,0.0,0.258,Games,8051,283
79,98.056,-9.519,1.095,1.095,5.045,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0.389,0.35700000000000004,-0.639,-0.075,-0.001,1.662,1.742,-3.987,0.206,0.202,0.06,0.142,-0.328,3.095,0.5589999999999999,1.065,0.118,joint,0,0.0,0.921,Games,8052,284
80,48.494,15.263,5.013,5.013,2.325,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,8.152000000000001,-0.936,-1.473,-1.394,-7.528,3.99,3.886,-2.264,-3.242,1.335,0.6,-3.4760000000000004,-3.338,0.252,9.432,-7.439,-1.126,joint,0,0.0,2.809,Games,8053,285
81,13.871,32.574,6.122999999999998,6.122999999999998,1.354,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-1.007,9.41,2.275,-5.0310000000000015,0.78,6.408,6.155,-0.32,-5.417999999999998,2.039,-0.919,-11.349,-4.56,1.301,4.136,-3.517,-3.087,joint,0,0.0,4.519,Games,8054,286
82,5.886,36.567,1.681,1.681,1.195,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.415,7.204,5.822,-6.267,-8.125,4.085,8.344,-6.323,-8.571,6.194,9.765,-5.815,-6.225,4.2360000000000015,7.457999999999998,-5.599,-7.995,joint,0,0.0,0.228,Games,8055,287
83,78.666,0.17600000000000002,3.1010000000000004,3.1010000000000004,3.727,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-0.7909999999999999,3.363,5.461,-1.871,-3.049,4.44,2.398,2.056,-1.615,0.364,0.014,-2.8,-0.14800000000000002,4.4289999999999985,-0.754,-2.191,0.096,joint,0,0.0,0.292,Games,8056,288
84,27.219,25.9,8.517999999999999,8.517999999999999,1.668,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,4.936,7.306,2.862,-10.485,-4.034,9.291,2.47,-1.7990000000000002,-4.063,3.258,1.5490000000000002,-0.363,-2.182,5.897,3.06,-2.003,-5.704,joint,0,0.0,1.655,Games,8057,289
85,118.817,-19.899,1.467,1.467,6.978,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.2919999999999998,2.122,-0.403,-4.206,-5.154,2.526,-4.7639999999999985,-5.5760000000000005,-2.36,-2.672,-3.873,-2.579,-4.495,4.6160000000000005,0.229,-4.9289999999999985,-3.261,joint,0,0.0,0.556,Games,8058,290
86,88.059,-4.52,2.488,2.488,4.315,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.364,3.674,4.409,-0.138,1.6469999999999998,2.421,3.618,-2.393,-0.438,3.194,1.183,-1.212,-2.784,3.111,0.742,-2.502,-4.08,joint,0,0.0,0.602,Games,8059,291
87,83.53,-2.255,2.5780000000000003,2.5780000000000003,4.021,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0.632,-2.972,2.526,1.271,-0.608,-1.846,3.0660000000000003,-1.606,-1.819,-2.211,0.8740000000000001,0.092,2.755,-1.713,3.0210000000000004,-3.38,1.914,joint,0,0.0,0.34600000000000003,Games,8060,292
88,15.626,31.696,1.327,1.327,1.392,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.039,2.2030000000000003,2.09,1.378,-0.954,4.669,1.834,-0.888,-0.632,3.984,4.509,-5.067,-2.659,1.221,1.716,-4.529,-2.346,joint,0,0.0,0.754,Games,8061,293
89,17.22,30.9,6.124,6.124,1.4269999999999998,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,9.111,6.876,16.659000000000002,-7.1179999999999986,-7.308,8.994,10.739,-7.447999999999999,-10.318,5.88,11.728,-5.009,-5.32,3.507,4.651,-7.316,-5.106,joint,0,0.0,0.33,Games,8062,294
90,36.871,21.074,0.957,0.957,1.94,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,3.825,-0.133,0.109,-1.869,-3.682,2.039,3.991,-2.73,1.786,-4.525,-4.704,-4.87,-5.954,0.982,-3.158,-4.7330000000000005,-4.695,joint,0,0.0,0.691,Games,8063,295
91,48.648,15.185,5.9620000000000015,5.9620000000000015,2.331,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,7.588999999999999,3.63,8.773,-1.171,-7.602,2.925,4.065,3.1860000000000004,1.591,-7.342,-3.2310000000000003,-10.852,-10.074,2.829,-6.016,-2.97,-4.984,joint,0,0.0,3.572,Games,8065,296
92,59.526,9.746,8.228,8.228,2.762,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,3.951,4.809,11.059,0.81,9.195,12.871,6.721,-5.06,-5.056,4.4289999999999985,8.195,1.328,-2.091,3.719,14.593,-4.675,-0.847,joint,0,0.0,2.83,Games,8066,297
93,2.525,38.247,0.7140000000000001,0.7140000000000001,1.134,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-0.18600000000000005,7.372999999999998,2.736,1.841,-8.521,1.582,9.894,-4.266,-8.544,2.209,4.213,-7.782,-2.9560000000000004,0.379,2.564,-5.996,3.047,joint,0,0.0,0.08800000000000001,Games,8067,298
94,79.902,-0.441,2.423,2.423,3.799,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,5.481,3.031,3.5780000000000003,-4.359,-3.404,5.476,7.745,-1.039,-4.482,-2.467,-4.8580000000000005,-8.186,-6.019,-7.091,-2.292,-6.8679999999999986,-6.691,joint,0,0.0,0.3720000000000001,Games,8068,299
95,79.405,-0.193,5.455,5.455,3.748,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,17.123,19.915,5.5779999999999985,-8.827,-16.684,4.971,11.296,2.567,0.093,-16.159000000000002,9.194,10.04,-2.392,-1.244,-3.3510000000000004,-4.551,-11.704,joint,0,0.0,3.482,Games,8069,300
96,-28.032,53.525,3.053,3.053,0.703,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,6.3210000000000015,11.043,1.967,-5.331,-8.342,8.065,-0.76,-4.884,-9.108,8.187000000000001,1.02,-3.378,-8.81,5.706,5.489,-7.25,-6.534,joint,0,0.0,0.146,Games,8070,301
97,60.503,9.258,0.855,0.855,2.806,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.788,-2.124,0.466,-1.892,-0.154,0.8009999999999999,0.581,-0.8959999999999999,1.754,1.857,-1.907,-0.619,-1.172,-2.186,1.896,-0.27,-0.488,joint,0,0.0,0.4370000000000001,Games,8071,302
98,56.182,11.418,0.01,0.01,2.622,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.246,14.372,11.079,-0.195,-2.053,19.498,16.748,2.169,-0.826,-9.655,-6.664,-13.272,-11.093,-6.944,-5.658,-18.942,-14.064,joint,0,0.0,0.248,Games,8072,303
99,40.704,19.157,7.93,7.93,2.059,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,4.301,8.564,3.825,-5.159,-4.77,-2.36,-3.065,-3.778,-5.549,4.565,-0.899,-5.587999999999999,-4.867,1.797,-2.043,-5.483,-4.252,joint,0,0.0,2.863,Games,8073,304
100,88.26799999999999,-4.625,2.205,2.205,4.329,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,3.093,10.413,6.176,-1.374,-3.873,15.564,3.238,-1.288,-2.126,3.158,-2.843,-0.731,-7.45,1.786,1.207,-5.585,-3.0010000000000003,joint,0,0.0,0.27,Games,8074,305
101,16.746,31.136,1.993,1.993,1.416,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,3.569,0.565,-0.544,-3.13,-3.587,3.1180000000000003,0.569,-3.787,-3.432,3.676,-0.012,-3.112,-2.522,0.309,-0.263,-2.801,-3.3110000000000004,joint,0,0.0,0.518,Games,8075,306
102,30.32,24.35,1.496,1.496,1.751,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.466,0.955,7.202000000000001,-0.603,-3.979,3.663,0.393,-1.901,-3.495,0.234,0.763,-0.847,-2.3680000000000003,-0.02,0.6809999999999999,-1.658,-2.395,joint,0,0.0,1.713,Games,8076,307
103,56.226000000000006,11.396,3.03,3.03,2.623,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.007,1.569,1.449,-0.655,-2.19,2.34,1.139,-1.435,-2.032,3.535,2.425,-1.72,-1.315,3.3360000000000003,0.7290000000000001,-3.036,-2.8480000000000003,joint,0,0.0,0.936,Games,8077,308
104,87.094,-4.038,8.214,8.214,4.251,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,9.93,17.547,0.828,-2.049,-17.797,3.926,2.156,-19.996,-17.156,11.935,7.258999999999999,-10.183,6.841,1.694,1.531,-6.962999999999999,-3.75,joint,0,0.0,2.014,Games,8078,309
105,1.223,38.898,0.482,0.482,1.111,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.195,0.81,-0.17,-2.194,-2.387,2.218,7.811,-1.264,-2.443,0.236,-1.183,-2.313,-1.79,0.51,-0.649,-2.516,-3.089,joint,0,0.0,1.106,Games,8079,310
106,52.49800000000001,13.26,8.253,8.253,2.475,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,6.6179999999999986,10.247,10.767,-7.175,-10.734000000000002,9.722,10.37,-8.264,-5.926,2.878,12.408,-14.435,-6.247000000000001,6.521,0.701,-3.732,-5.881,joint,0,0.0,3.679,Games,8080,311
107,17.385,30.817,1.719,1.719,1.43,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.641,1.4269999999999998,1.843,-0.8859999999999999,-2.755,1.44,2.341,-6.773,-2.56,1.3030000000000002,2.495,-2.21,-0.731,2.919,2.724,1.074,0.298,joint,0,0.0,0.508,Games,8081,312
108,13.707,32.656,3.638,3.638,1.35,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,4.374,12.435,2.394,-6.62,-6.067,5.999,15.679,-5.908,-8.99,8.658,2.829,-5.755,-5.384,7.21,2.125,-2.209,-6.551,joint,0,0.0,0.423,Games,8083,313
109,28.414,25.303,7.1,7.1,1.699,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,13.415,12.792,-4.551,-8.74,-13.167,11.661,5.375,-6.322,-14.929,1.519,2.5540000000000003,-16.278,-9.432,4.001,0.879,-9.26,-6.874,joint,0,0.0,4.485,Games,8084,314
110,8.814,35.103,2.645,2.645,1.251,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,3.742,-0.21600000000000005,1.459,-4.216,-6.421,5.856,0.191,-2.019,-4.538,5.644,4.471,-2.869,-5.522,3.889,2.477,-4.245,-4.771,joint,0,0.0,0.331,Games,8085,315
111,52.657,13.181,1.293,1.293,2.482,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,3.23,-0.353,2.131,-3.177,-1.64,1.221,0.643,-3.05,-3.492,1.663,-0.958,-3.127,-2.2840000000000003,-0.8029999999999999,0.8190000000000001,-2.359,-2.525,joint,0,0.0,0.893,Games,8086,316
112,78.812,0.103,6.151,6.151,3.735,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,11.498,-0.488,11.224,-1.993,-7.962999999999999,14.549,6.0939999999999985,-2.804,-4.012,4.356,-5.261,-3.344,-5.3,-11.248,13.057,-5.621,-11.220999999999998,joint,0,0.0,4.207,Games,8087,317
113,105.961,-13.470999999999998,7.829,7.829,5.693,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-4.316,7.6,16.574,-19.923,2.744,10.943,18.005,-5.296,1.194,16.669,15.508,-3.407,-19.44,5.228,8.113,3.537,2.074,joint,0,0.0,1.879,Games,8088,318
114,36.593,21.213,5.182,5.182,1.931,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,3.609,10.647,14.987,-3.763,-3.278,0.491,10.234,-3.733,-3.827,5.5,1.157,-1.905,-3.234,19.63,15.7,-3.537,-3.188,joint,0,0.0,4.884,Games,8089,319
115,38.844,20.087,2.088,2.088,2.0,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.513,13.591,3.162,-3.724,-7.622000000000001,11.177,9.676,-3.451,-3.514,6.8260000000000005,9.587,-7.903,-8.17,3.599,9.448,-3.635,-4.6110000000000015,joint,0,0.0,4.105,Games,8091,321
116,13.143,32.938,9.291,9.291,1.339,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,8.736,1.5319999999999998,0.42,-8.33,-10.585,19.345,4.032,-3.115,-8.702,-1.287,16.87,-14.325,-10.751,-2.012,-0.599,-3.326,-9.324,joint,0,0.0,3.677,Games,8092,322
117,3.942,37.538,8.482999999999999,8.482999999999999,1.158,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,12.478,10.768,0.34,3.008,-15.416,11.763,3.945,-6.165,7.465,-2.6710000000000003,-11.755999999999998,-12.35,-5.744,4.921,-1.722,-5.532,-16.81,joint,0,0.0,2.079,Games,8093,323
118,-86.698,82.859,8.946,8.946,0.281,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.384,7.779,-0.166,-2.818,-8.654,9.102,10.616,-2.245,-8.66,5.955,-1.443,-7.7879999999999985,-2.943,0.638,6.8260000000000005,-3.782,-3.327,joint,0,0.0,3.164,Games,8094,324
119,102.686,-11.833,0.253,0.253,5.422999999999999,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-1.43,11.302,4.789,6.024,5.511,1.111,1.005,0.7190000000000001,-2.748,-9.111,-9.96,-3.6010000000000004,0.945,1.889,0.5770000000000001,-4.395,-6.811,joint,0,0.0,0.182,Games,8095,325
120,64.976,7.021,2.057,2.057,3.009,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-4.106,11.847,2.463,-5.685,-2.055,5.43,7.158,-0.4320000000000001,-10.275,5.37,3.448,-5.103,-4.8,6.6610000000000005,-2.312,0.337,-7.761,joint,0,0.0,0.251,Games,8096,326
121,-13.642,46.33,5.704,5.704,0.8809999999999999,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,3.682,6.124,4.133,-3.879,-4.18,12.802,5.622999999999998,3.304,-5.585,9.187,7.482,-2.653,-0.518,5.065,8.014,0.593,-4.202,joint,0,0.0,3.1060000000000003,Games,8098,327
122,70.435,4.292,9.431,9.431,3.274,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0.642,5.247000000000001,6.909,0.16699999999999998,-4.417,6.263,0.718,-2.886,-4.582,-3.178,2.826,0.018000000000000002,-3.4330000000000003,-0.552,-0.415,-4.1789999999999985,3.1,joint,0,0.0,2.061,Games,8099,328
123,90.206,-5.5939999999999985,1.283,1.283,4.463,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,5.086,-5.5920000000000005,-7.479,-1.074,-1.33,-5.3370000000000015,-9.5,-3.096,7.727,13.339,-5.314,1.091,-6.0470000000000015,4.457,-1.75,7.78,-4.565,joint,0,0.0,0.141,Games,8100,329
124,4.489,37.265,0.741,0.741,1.169,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.177,1.884,3.253,-3.792,-1.58,0.861,3.783,-6.287000000000001,-7.282999999999999,3.384,3.602,-6.047999999999999,-5.1610000000000005,3.961,1.6030000000000002,0.165,0.256,joint,0,0.0,0.359,Games,8101,330
125,35.574,21.722,8.834,8.834,1.901,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,6.172999999999999,-0.049,2.899,-5.965,1.518,3.215,4.267,-8.309,-9.014,7.632999999999999,2.874,-5.591,-2.52,-5.206,7.207999999999998,0.07400000000000001,0.29100000000000004,joint,0,0.0,2.143,Games,8102,331
126,5.399,36.81,5.283,5.283,1.186,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,15.546,10.861,-7.27,-15.607,-9.341,15.525,16.875,-8.264,-10.735,12.08,7.5379999999999985,-13.054,-15.148,15.963,17.652,-10.04,-18.854,joint,0,0.0,4.323,Games,8103,332
127,51.483,13.768,0.928,0.928,2.437,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.123,1.954,1.361,3.008,-0.575,2.053,0.846,-0.466,2.442,3.54,4.194,1.3630000000000002,-2.6710000000000003,3.105,4.738,1.281,0.131,joint,0,0.0,0.344,Games,8104,333
128,63.889,7.565,9.233,9.233,2.958,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,6.535,-2.384,4.213,-1.143,-6.5139999999999985,2.775,1.261,-8.152000000000001,-7.5310000000000015,1.285,3.344,-1.6880000000000002,-7.167999999999998,0.166,-8.672,-5.0360000000000005,-2.123,joint,0,0.0,2.424,Games,8105,334
129,-13.603,46.31100000000001,1.855,1.855,0.878,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-1.968,5.079,4.717,3.412,1.449,5.45,5.685,2.84,1.496,4.7,4.365,3.372,2.834,5.7429999999999986,5.042,3.1,2.91,joint,0,0.0,2.435,Games,8106,335
130,54.833,12.093,1.529,1.529,2.568,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.652,2.15,0.42,-3.064,-2.7710000000000004,1.351,0.848,-1.151,-3.0,3.427,0.923,-0.845,-2.9530000000000003,2.1830000000000003,1.578,-1.123,-1.946,joint,0,0.0,0.617,Games,8107,336
131,120.184,-20.582,0.742,0.742,7.129,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0.122,-0.042,1.497,-1.494,-2.049,-2.066,-1.416,-5.311,0.035,-0.25,-0.6759999999999999,-0.813,-0.994,-1.336,7.034,-1.968,-0.541,joint,0,0.0,0.725,Games,8108,337
