,BIC,LL,LR_down,LR_up,SSE,asymm_LR,best_model,bounded_weights,comb,comb_index,cost_type,feature_names,feature_weight_1,feature_weight_2,feature_weight_3,feature_weight_4,feature_weight_5,fit_to,gaze,gaze_bias,inv_temp,model_descr,sub_ID,sub_ind
110,15.405,6.854,3.352,3.352,3.025,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.66,2.272,4.309,-6.6960000000000015,0.022,joint,0,0.0,2.285,Game Types,8080,311
111,-8.208,18.66,1.4,1.4,2.091,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-1.525,4.765,6.432,0.486,3.718,joint,0,0.0,0.37,Game Types,8081,312
112,-1.74,15.425999999999998,1.558,1.558,2.314,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.637,7.013,3.662,-5.556,-2.882,joint,0,0.0,0.6679999999999999,Game Types,8083,313
113,-3.077,16.095,7.772,7.772,2.266,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,20.0,20.0,20.0,-19.46,-12.892,joint,0,0.0,5.0,Game Types,8084,314
114,-27.56,28.336,1.224,1.224,1.546,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.68,-1.596,2.5580000000000003,-4.695,-3.754,joint,0,0.0,0.502,Game Types,8085,315
115,10.807,9.153,0.57,0.57,2.815,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,7.09,-5.073,-5.039,-6.86,-6.6770000000000005,joint,0,0.0,1.48,Game Types,8086,316
116,32.204,-1.546,4.006,4.006,3.932,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,4.005,5.968,5.957000000000002,-0.6659999999999999,-0.971,joint,0,0.0,0.506,Game Types,8087,317
117,67.705,-19.296,1.436,1.436,6.848,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.545,0.7070000000000001,2.193,-2.359,-3.429,joint,0,0.0,0.421,Game Types,8088,318
118,40.976000000000006,-5.932,1.001,1.001,4.51,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.8,1.961,7.903,-2.372,-0.273,joint,0,0.0,0.873,Game Types,8089,319
119,-3.394,16.253,1.082,1.082,2.255,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.273,2.214,3.34,-0.333,0.639,joint,0,0.0,0.728,Game Types,8090,320
120,14.026,7.542999999999998,1.79,1.79,2.96,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.153,10.136,11.963,-7.467,-7.826,joint,0,0.0,3.713,Game Types,8091,321
121,14.106,7.502999999999999,2.018,2.018,2.964,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.417,0.7190000000000001,1.952,-3.225,-3.677,joint,0,0.0,0.804,Game Types,8092,322
122,27.313,0.9,3.229,3.229,3.643,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,7.681,-3.286,-5.5779999999999985,-5.956,-9.261,joint,0,0.0,0.546,Game Types,8093,323
123,-7.2970000000000015,18.205,2.14,2.14,2.121,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.776,5.33,0.231,-8.474,-5.792999999999998,joint,0,0.0,0.6409999999999999,Game Types,8094,324
124,68.421,-19.655,0.01,0.01,6.925,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-4.47,19.91,-19.824,10.155,-19.82,joint,0,0.0,0.033,Game Types,8095,325
125,33.816,-2.352,1.152,1.152,4.033,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-3.768,4.739,3.497,-3.077,-2.942,joint,0,0.0,0.295,Game Types,8096,326
126,21.008000000000006,4.052,2.228,2.228,3.301,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-4.8039999999999985,9.493,13.69,2.081,4.122,joint,0,0.0,0.338,Game Types,8098,327
127,33.095,-1.991,1.703,1.703,3.987,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,4.228,-4.319,-4.151,-4.953,-3.91,joint,0,0.0,0.972,Game Types,8099,328
128,55.843,-13.365,0.308,0.308,5.689,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.96,-0.612,4.226,3.931,3.284,joint,0,0.0,0.229,Game Types,8100,329
129,6.597,11.258,0.27,0.27,2.636,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.276,0.775,1.725,-4.009,-2.702,joint,0,0.0,0.457,Game Types,8101,330
130,34.81,-2.849,6.205,6.205,4.096,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,5.882999999999999,3.535,9.187,-6.301,-2.54,joint,0,0.0,0.158,Game Types,8102,331
131,12.142,8.485,1.007,1.007,2.874,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,14.355,-1.232,-1.359,-14.274,-14.409,joint,0,0.0,1.064,Game Types,8103,332
132,17.805,5.654,0.366,0.366,3.14,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.361,1.564,3.677,1.414,0.912,joint,0,0.0,0.484,Game Types,8104,333
133,48.74100000000001,-9.814,3.1860000000000004,3.1860000000000004,5.092,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.463,2.232,3.836,1.473,2.8160000000000003,joint,0,0.0,0.439,Game Types,8105,334
134,-2.822,15.967,1.3259999999999998,1.3259999999999998,2.275,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.648,1.789,3.257,-2.934,-0.674,joint,0,0.0,0.711,Game Types,8106,335
135,1.408,13.852,1.841,1.841,2.43,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,7.565,-4.728,-0.274,-9.121,-6.6389999999999985,joint,0,0.0,0.425,Game Types,8107,336
136,77.794,-24.341,1.556,1.556,8.015,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.307,-0.862,1.558,-1.956,0.371,joint,0,0.0,0.489,Game Types,8108,337
137,54.42,-12.654000000000002,0.935,0.935,5.564,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,8.718,-6.478,-6.815,-6.4289999999999985,-5.16,joint,0,0.0,0.387,Game Types,8109,338
139,69.295,-20.091,0.029,0.029,7.02,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-4.949,3.193,-2.31,-1.5,3.4330000000000003,joint,0,0.0,0.109,Game Types,8111,340
140,-3.445,16.278,1.5019999999999998,1.5019999999999998,2.253,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-1.561,7.525,2.525,-1.459,0.976,joint,0,0.0,0.544,Game Types,8112,341
141,-15.399,22.256,1.433,1.433,1.869,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.77,1.16,2.264,-2.901,-1.5530000000000002,joint,0,0.0,0.5529999999999999,Game Types,8113,342
142,36.918,-3.903,0.464,0.464,4.2330000000000005,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.178,-0.132,1.581,-1.007,-0.948,joint,0,0.0,1.744,Game Types,8114,343
143,-0.804,14.958,0.18600000000000005,0.18600000000000005,2.3480000000000003,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.451,1.829,2.639,-1.975,-1.952,joint,0,0.0,0.5770000000000001,Game Types,9001,344
144,-52.896,41.004,6.739,6.739,1.04,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,14.147,13.429,-0.5429999999999999,-10.984000000000002,-10.087,joint,0,0.0,0.189,Game Types,9002,345
145,35.037,-2.962,0.214,0.214,4.11,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.5319999999999998,0.218,-1.368,-0.615,-2.219,joint,0,0.0,1.153,Game Types,9003,346
146,-90.65,59.881,0.151,0.151,0.5770000000000001,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.194,0.604,0.411,-0.6679999999999999,-0.83,joint,0,0.0,0.648,Game Types,9004,347
147,8.894,10.109,1.535,1.535,2.732,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.804,1.683,3.367,-1.922,-0.604,joint,0,0.0,0.6559999999999999,Game Types,9005,348
148,15.602,6.755,1.078,1.078,3.034,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.644,4.303,2.441,-5.023,-3.032,joint,0,0.0,0.6970000000000001,Game Types,9006,349
149,33.283,-2.085,0.604,0.604,3.999,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.27,0.7909999999999999,3.695,-2.865,-1.181,joint,0,0.0,0.413,Game Types,9007,350
150,22.924,3.094,0.633,0.633,3.401,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,6.48,0.174,-6.587999999999999,-6.2120000000000015,-9.966,joint,0,0.0,0.28600000000000003,Game Types,9008,351
151,2.483,13.315,0.973,0.973,2.472,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,5.172999999999999,14.568,-2.207,-4.822,-4.955,joint,0,0.0,1.513,Game Types,9009,352
152,8.291,10.41,2.384,2.384,2.7060000000000004,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,12.32,2.421,-4.364,-10.502,-13.814,joint,0,0.0,0.292,Game Types,9010,353
