,sub_ind,sub_ID,fit_to,comb_index,comb,feature_names,asymm_LR,bounded_weights,gaze,LR_up,LR_down,inv_temp,gaze_bias,feature_weight_1,feature_weight_2,feature_weight_3,feature_weight_4,feature_weight_5,feature_weight_6,feature_weight_7,feature_weight_8,feature_weight_9,feature_weight_10,feature_weight_11,feature_weight_12,feature_weight_13,feature_weight_14,feature_weight_15,feature_weight_16,feature_weight_17,cost_type,SSE,LL,BIC
84,285,8053,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,5.013,5.013,2.8089999999999997,0.0,8.152000000000001,1.335,0.6,-3.4760000000000004,-3.338,0.252,9.432,-7.439,-1.126,-0.9359999999999999,-1.473,-1.3940000000000001,-7.528,3.99,3.886,-2.2640000000000002,-3.242,SSE,2.325,15.263,48.494
85,286,8054,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,6.122999999999999,6.122999999999999,4.519,0.0,-1.0070000000000001,2.039,-0.919,-11.349,-4.56,1.301,4.136,-3.517,-3.0869999999999997,9.41,2.275,-5.031000000000001,0.78,6.4079999999999995,6.155,-0.32,-5.417999999999999,SSE,1.354,32.574,13.870999999999999
86,287,8055,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,1.681,1.681,0.228,0.0,1.415,6.194,9.765,-5.815,-6.225,4.236000000000001,7.457999999999999,-5.599,-7.995,7.204,5.822,-6.267,-8.125,4.085,8.344,-6.3229999999999995,-8.571,SSE,1.195,36.567,5.886
87,288,8056,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,3.1010000000000004,3.1010000000000004,0.292,0.0,-0.7909999999999999,0.364,0.013999999999999999,-2.8,-0.14800000000000002,4.428999999999999,-0.754,-2.191,0.096,3.363,5.461,-1.871,-3.049,4.44,2.398,2.056,-1.615,SSE,3.727,0.17600000000000002,78.666
88,289,8057,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,8.517999999999999,8.517999999999999,1.655,0.0,4.936,3.258,1.5490000000000002,-0.363,-2.182,5.897,3.06,-2.003,-5.704,7.306,2.862,-10.485,-4.034,9.291,2.47,-1.7990000000000002,-4.063,SSE,1.6680000000000001,25.9,27.219
89,290,8058,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,1.4669999999999999,1.4669999999999999,0.556,0.0,1.2919999999999998,-2.6719999999999997,-3.873,-2.5789999999999997,-4.495,4.6160000000000005,0.22899999999999998,-4.928999999999999,-3.261,2.122,-0.40299999999999997,-4.206,-5.154,2.526,-4.763999999999999,-5.5760000000000005,-2.36,SSE,6.978,-19.899,118.81700000000001
90,291,8059,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,2.488,2.488,0.602,0.0,1.364,3.194,1.183,-1.212,-2.784,3.111,0.742,-2.502,-4.08,3.674,4.409,-0.138,1.6469999999999998,2.421,3.6180000000000003,-2.3930000000000002,-0.43799999999999994,SSE,4.315,-4.52,88.059
91,292,8060,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,2.5780000000000003,2.5780000000000003,0.34600000000000003,0.0,0.632,-2.211,0.8740000000000001,0.092,2.755,-1.713,3.0210000000000004,-3.38,1.9140000000000001,-2.972,2.526,1.271,-0.608,-1.8459999999999999,3.0660000000000003,-1.6059999999999999,-1.819,SSE,4.021,-2.255,83.53
92,293,8061,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,1.327,1.327,0.754,0.0,2.039,3.984,4.5089999999999995,-5.067,-2.659,1.2209999999999999,1.716,-4.529,-2.346,2.2030000000000003,2.09,1.3780000000000001,-0.9540000000000001,4.669,1.834,-0.888,-0.632,SSE,1.392,31.695999999999998,15.626
93,294,8062,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,6.124,6.124,0.33,0.0,9.111,5.88,11.728,-5.0089999999999995,-5.32,3.5069999999999997,4.651,-7.316,-5.106,6.876,16.659000000000002,-7.117999999999999,-7.308,8.994,10.739,-7.4479999999999995,-10.318,SSE,1.4269999999999998,30.9,17.22
94,295,8063,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.9570000000000001,0.9570000000000001,0.691,0.0,3.825,-4.525,-4.704,-4.87,-5.954,0.982,-3.158,-4.7330000000000005,-4.695,-0.133,0.109,-1.869,-3.682,2.039,3.991,-2.73,1.786,SSE,1.94,21.074,36.871
95,296,8065,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,5.962000000000001,5.962000000000001,3.572,0.0,7.5889999999999995,-7.3420000000000005,-3.2310000000000003,-10.852,-10.074,2.8289999999999997,-6.016,-2.97,-4.984,3.63,8.773,-1.171,-7.602,2.925,4.065,3.1860000000000004,1.591,SSE,2.331,15.185,48.648
96,297,8066,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,8.228,8.228,2.83,0.0,3.951,4.428999999999999,8.195,1.328,-2.0909999999999997,3.719,14.593,-4.675,-0.847,4.809,11.059000000000001,0.81,9.195,12.870999999999999,6.721,-5.06,-5.056,SSE,2.762,9.746,59.526
97,298,8067,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.7140000000000001,0.7140000000000001,0.08800000000000001,0.0,-0.18600000000000003,2.209,4.213,-7.782,-2.9560000000000004,0.379,2.5639999999999996,-5.996,3.0469999999999997,7.372999999999999,2.736,1.841,-8.521,1.5819999999999999,9.894,-4.266,-8.544,SSE,1.1340000000000001,38.247,2.525
98,299,8068,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,2.423,2.423,0.37200000000000005,0.0,5.481,-2.467,-4.8580000000000005,-8.186,-6.019,-7.091,-2.292,-6.867999999999999,-6.691,3.031,3.5780000000000003,-4.359,-3.404,5.476,7.745,-1.0390000000000001,-4.482,SSE,3.799,-0.441,79.902
99,300,8069,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,5.455,5.455,3.4819999999999998,0.0,17.123,-16.159000000000002,9.193999999999999,10.04,-2.392,-1.244,-3.3510000000000004,-4.551,-11.704,19.915,5.577999999999999,-8.827,-16.684,4.971,11.296,2.5669999999999997,0.09300000000000001,SSE,3.748,-0.193,79.405
100,301,8070,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,3.053,3.053,0.146,0.0,6.321000000000001,8.187000000000001,1.02,-3.378,-8.81,5.706,5.489,-7.25,-6.534,11.043,1.9669999999999999,-5.331,-8.342,8.065,-0.76,-4.8839999999999995,-9.107999999999999,SSE,0.703,53.525,-28.031999999999996
101,302,8071,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.855,0.855,0.43700000000000006,0.0,1.788,1.857,-1.9069999999999998,-0.619,-1.172,-2.186,1.896,-0.27,-0.488,-2.124,0.466,-1.892,-0.154,0.8009999999999999,0.581,-0.8959999999999999,1.754,SSE,2.806,9.258,60.503
102,303,8072,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.01,0.01,0.248,0.0,2.246,-9.655,-6.664,-13.272,-11.093,-6.944,-5.6579999999999995,-18.942,-14.064,14.372,11.079,-0.195,-2.053,19.498,16.748,2.169,-0.826,SSE,2.622,11.418,56.181999999999995
103,304,8073,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,7.93,7.93,2.863,0.0,4.301,4.565,-0.899,-5.587999999999999,-4.867,1.797,-2.043,-5.483,-4.252,8.564,3.825,-5.159,-4.77,-2.36,-3.065,-3.778,-5.5489999999999995,SSE,2.059,19.157,40.704
104,305,8074,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,2.205,2.205,0.27,0.0,3.093,3.158,-2.843,-0.731,-7.45,1.786,1.207,-5.585,-3.0010000000000003,10.413,6.176,-1.374,-3.873,15.564,3.238,-1.288,-2.126,SSE,4.329,-4.625,88.26799999999999
105,306,8075,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,1.993,1.993,0.518,0.0,3.569,3.676,-0.012,-3.112,-2.522,0.309,-0.263,-2.801,-3.3110000000000004,0.565,-0.544,-3.13,-3.5869999999999997,3.1180000000000003,0.569,-3.787,-3.432,SSE,1.416,31.136,16.746
106,307,8076,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,1.496,1.496,1.713,0.0,1.466,0.23399999999999999,0.763,-0.847,-2.3680000000000003,-0.02,0.6809999999999999,-1.6580000000000001,-2.395,0.955,7.202000000000001,-0.603,-3.9789999999999996,3.6630000000000003,0.39299999999999996,-1.901,-3.495,SSE,1.751,24.35,30.32
107,308,8077,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,3.03,3.03,0.9359999999999999,0.0,2.0069999999999997,3.535,2.425,-1.72,-1.315,3.3360000000000003,0.7290000000000001,-3.036,-2.8480000000000003,1.569,1.449,-0.655,-2.19,2.34,1.139,-1.435,-2.032,SSE,2.623,11.395999999999999,56.226000000000006
108,309,8078,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,8.214,8.214,2.0140000000000002,0.0,9.93,11.935,7.2589999999999995,-10.183,6.841,1.694,1.531,-6.962999999999999,-3.75,17.547,0.828,-2.049,-17.797,3.926,2.156,-19.996,-17.156,SSE,4.251,-4.038,87.094
109,310,8079,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.48200000000000004,0.48200000000000004,1.1059999999999999,0.0,2.195,0.23600000000000002,-1.183,-2.313,-1.79,0.51,-0.649,-2.516,-3.089,0.81,-0.17,-2.194,-2.387,2.218,7.811,-1.264,-2.443,SSE,1.111,38.898,1.2229999999999999
110,311,8080,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,8.253,8.253,3.679,0.0,6.617999999999999,2.878,12.408,-14.435,-6.247000000000001,6.521,0.701,-3.7319999999999998,-5.881,10.247,10.767000000000001,-7.175,-10.734000000000002,9.722000000000001,10.37,-8.264,-5.926,SSE,2.475,13.26,52.498000000000005
111,312,8081,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,1.719,1.719,0.508,0.0,1.641,1.3030000000000002,2.495,-2.21,-0.731,2.9189999999999996,2.7239999999999998,1.074,0.298,1.4269999999999998,1.8430000000000002,-0.8859999999999999,-2.755,1.44,2.3409999999999997,-6.773,-2.56,SSE,1.43,30.816999999999997,17.385
112,313,8083,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,3.638,3.638,0.423,0.0,4.374,8.658,2.8289999999999997,-5.755,-5.3839999999999995,7.21,2.125,-2.209,-6.551,12.435,2.394,-6.62,-6.067,5.999,15.679,-5.9079999999999995,-8.99,SSE,1.35,32.656,13.707
113,314,8084,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,7.1,7.1,4.485,0.0,13.415,1.5190000000000001,2.5540000000000003,-16.278,-9.432,4.001,0.879,-9.26,-6.874,12.792,-4.551,-8.74,-13.167,11.661,5.375,-6.322,-14.929,SSE,1.699,25.303,28.414
114,315,8085,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,2.645,2.645,0.331,0.0,3.742,5.644,4.471,-2.8689999999999998,-5.522,3.889,2.477,-4.245,-4.771,-0.21600000000000003,1.459,-4.216,-6.421,5.856,0.191,-2.019,-4.538,SSE,1.251,35.103,8.814
115,316,8086,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,1.2930000000000001,1.2930000000000001,0.893,0.0,3.23,1.663,-0.958,-3.127,-2.2840000000000003,-0.8029999999999999,0.8190000000000001,-2.359,-2.525,-0.353,2.131,-3.177,-1.64,1.2209999999999999,0.643,-3.05,-3.492,SSE,2.4819999999999998,13.181,52.657
116,317,8087,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,6.151,6.151,4.207,0.0,11.498,4.356,-5.261,-3.344,-5.3,-11.248,13.057,-5.621,-11.220999999999998,-0.488,11.224,-1.993,-7.962999999999999,14.549000000000001,6.093999999999999,-2.804,-4.012,SSE,3.735,0.10300000000000001,78.812
117,318,8088,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,7.829,7.829,1.879,0.0,-4.316,16.669,15.508,-3.407,-19.44,5.228,8.113,3.537,2.074,7.6,16.574,-19.923,2.7439999999999998,10.943,18.005,-5.296,1.194,SSE,5.693,-13.470999999999998,105.961
118,319,8089,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,5.182,5.182,4.8839999999999995,0.0,3.609,5.5,1.157,-1.905,-3.234,19.63,15.7,-3.537,-3.188,10.647,14.987,-3.763,-3.278,0.491,10.234,-3.733,-3.827,SSE,1.931,21.213,36.593
119,320,8090,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,2.4730000000000003,2.4730000000000003,0.306,0.0,4.425,7.7860000000000005,-0.466,-3.214,-4.2780000000000005,-0.036000000000000004,3.415,-4.737,-6.007000000000001,2.44,-0.75,-6.542000000000001,-5.053,0.9440000000000001,1.646,-4.38,-6.206,SSE,2.765,9.727,59.565
120,321,8091,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,2.088,2.088,4.105,0.0,1.5130000000000001,6.8260000000000005,9.587,-7.903,-8.17,3.5989999999999998,9.448,-3.635,-4.611000000000001,13.591,3.162,-3.7239999999999998,-7.622000000000001,11.177,9.676,-3.451,-3.514,SSE,2.0,20.087,38.844
121,322,8092,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,9.291,9.291,3.677,0.0,8.736,-1.287,16.87,-14.325,-10.751,-2.012,-0.599,-3.326,-9.324,1.5319999999999998,0.42,-8.33,-10.585,19.345,4.032,-3.115,-8.702,SSE,1.339,32.938,13.142999999999999
122,323,8093,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,8.482999999999999,8.482999999999999,2.079,0.0,12.478,-2.6710000000000003,-11.755999999999998,-12.35,-5.744,4.921,-1.722,-5.532,-16.81,10.767999999999999,0.34,3.008,-15.415999999999999,11.763,3.945,-6.165,7.465,SSE,1.158,37.538000000000004,3.9419999999999997
123,324,8094,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,8.946,8.946,3.1639999999999997,0.0,2.384,5.955,-1.443,-7.787999999999999,-2.943,0.638,6.8260000000000005,-3.782,-3.327,7.779,-0.166,-2.818,-8.654,9.102,10.616,-2.245,-8.66,SSE,0.281,82.859,-86.698
124,325,8095,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.253,0.253,0.182,0.0,-1.43,-9.111,-9.96,-3.6010000000000004,0.945,1.889,0.5770000000000001,-4.395,-6.811,11.302,4.789,6.024,5.511,1.111,1.005,0.7190000000000001,-2.748,SSE,5.422999999999999,-11.833,102.686
125,326,8096,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,2.057,2.057,0.251,0.0,-4.106,5.37,3.448,-5.103,-4.8,6.6610000000000005,-2.312,0.337,-7.761,11.847000000000001,2.463,-5.685,-2.055,5.43,7.1579999999999995,-0.43200000000000005,-10.275,SSE,3.009,7.021,64.976
126,327,8098,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,5.704,5.704,3.1060000000000003,0.0,3.682,9.187000000000001,7.482,-2.653,-0.518,5.065,8.014,0.593,-4.202,6.124,4.133,-3.8789999999999996,-4.18,12.802,5.622999999999999,3.304,-5.585,SSE,0.8809999999999999,46.33,-13.642000000000001
127,328,8099,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,9.431000000000001,9.431000000000001,2.061,0.0,0.642,-3.178,2.826,0.018000000000000002,-3.4330000000000003,-0.552,-0.415,-4.178999999999999,3.1,5.247000000000001,6.909,0.16699999999999998,-4.417,6.263,0.718,-2.886,-4.582,SSE,3.2739999999999996,4.292,70.435
128,329,8100,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,1.2830000000000001,1.2830000000000001,0.141,0.0,5.086,13.339,-5.314,1.091,-6.047000000000001,4.457,-1.75,7.78,-4.565,-5.5920000000000005,-7.479,-1.074,-1.33,-5.337000000000001,-9.5,-3.096,7.727,SSE,4.463,-5.593999999999999,90.206
129,330,8101,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.741,0.741,0.359,0.0,2.177,3.384,3.602,-6.047999999999999,-5.1610000000000005,3.9610000000000003,1.6030000000000002,0.165,0.256,1.8840000000000001,3.253,-3.792,-1.58,0.861,3.783,-6.287000000000001,-7.2829999999999995,SSE,1.169,37.265,4.489
130,331,8102,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,8.834,8.834,2.1430000000000002,0.0,6.172999999999999,7.632999999999999,2.8739999999999997,-5.591,-2.52,-5.206,7.207999999999999,0.07400000000000001,0.29100000000000004,-0.049,2.8989999999999996,-5.965,1.518,3.215,4.2669999999999995,-8.309,-9.014,SSE,1.901,21.721999999999998,35.574
131,332,8103,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,5.2829999999999995,5.2829999999999995,4.323,0.0,15.546,12.08,7.537999999999999,-13.054,-15.148,15.963,17.652,-10.04,-18.854,10.860999999999999,-7.27,-15.607000000000001,-9.341000000000001,15.525,16.875,-8.264,-10.735,SSE,1.186,36.81,5.399
132,333,8104,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.9279999999999999,0.9279999999999999,0.344,0.0,2.123,3.54,4.194,1.3630000000000002,-2.6710000000000003,3.105,4.738,1.281,0.131,1.954,1.361,3.008,-0.575,2.053,0.846,-0.466,2.4419999999999997,SSE,2.437,13.767999999999999,51.483000000000004
133,334,8105,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,9.232999999999999,9.232999999999999,2.424,0.0,6.535,1.285,3.344,-1.6880000000000002,-7.167999999999999,0.166,-8.672,-5.0360000000000005,-2.123,-2.384,4.213,-1.143,-6.513999999999999,2.775,1.261,-8.152000000000001,-7.531000000000001,SSE,2.958,7.565,63.888999999999996
134,335,8106,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,1.855,1.855,2.435,0.0,-1.9680000000000002,4.7,4.365,3.372,2.8339999999999996,5.742999999999999,5.042,3.1,2.91,5.079,4.717,3.412,1.449,5.45,5.685,2.84,1.496,SSE,0.878,46.31100000000001,-13.603
135,336,8107,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,1.5290000000000001,1.5290000000000001,0.617,0.0,1.652,3.427,0.9229999999999999,-0.845,-2.9530000000000003,2.1830000000000003,1.578,-1.123,-1.946,2.15,0.42,-3.0639999999999996,-2.7710000000000004,1.351,0.848,-1.151,-3.0,SSE,2.568,12.093,54.833
136,337,8108,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.742,0.742,0.725,0.0,0.122,-0.25,-0.6759999999999999,-0.813,-0.9940000000000001,-1.3359999999999999,7.034,-1.9680000000000002,-0.541,-0.042,1.4969999999999999,-1.494,-2.049,-2.066,-1.416,-5.311,0.035,SSE,7.129,-20.581999999999997,120.184
137,338,8109,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,1.5959999999999999,1.5959999999999999,0.655,0.0,2.622,0.024,0.39799999999999996,2.7489999999999997,0.682,0.506,-2.841,-0.977,-1.8330000000000002,-1.0290000000000001,0.444,1.1159999999999999,-0.685,-0.319,1.204,-0.135,-1.003,SSE,3.2289999999999996,4.7589999999999995,69.501
138,339,8110,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.11699999999999999,0.11699999999999999,0.077,0.0,13.860999999999999,4.441,4.388,4.218999999999999,3.4939999999999998,5.367000000000001,5.561,3.31,4.539,5.47,5.431,4.378,4.363,3.6,5.401,2.4730000000000003,5.4479999999999995,SSE,0.038,146.689,-214.36
139,340,8111,joint,131071,11111111111111111,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,0,0,0,0.18100000000000002,0.18100000000000002,0.408,0.0,-2.885,0.927,0.278,0.22899999999999998,2.42,-1.665,2.616,2.627,3.4560000000000004,4.1080000000000005,2.698,2.694,1.0,2.9019999999999997,-1.3159999999999998,-2.682,1.8559999999999999,SSE,5.739,-13.645,106.30799999999999
