sub_ind,sub_ID,fit_to,comb_index,comb,feature_names,asymm_LR,bounded_weights,gaze,LR_up,LR_down,inv_temp,gaze_bias,feature_weight_1,feature_weight_2,feature_weight_3,feature_weight_4,feature_weight_5,cost_type,SSE,LL,BIC,model_type,features
94,2129,joint,4,00100,StagHunt,0,0,0,2.926,2.926,0.469,0.0,5.872999999999999,,,,,SSE,6.982,-19.919,52.315,FeatureRL,CoHgShSgPd
94,2129,joint,5,00101,StagHunt_Prisoners,0,0,0,1.392,1.392,0.457,0.0,3.926,-0.6679999999999999,,,,SSE,7.143,-20.646,57.927,FeatureRL,CoHgShSgPd
94,2129,joint,6,00110,StagHunt_Snowdrift,0,0,0,1.505,1.505,0.47100000000000003,0.0,3.957,-1.965,,,,SSE,6.58,-18.017,52.669,FeatureRL,CoHgShSgPd
94,2129,joint,7,00111,StagHunt_Snowdrift_Prisoners,0,0,0,1.1540000000000001,1.1540000000000001,0.42200000000000004,0.0,3.951,-2.0709999999999997,-0.759,,,SSE,6.574,-17.992,56.778,FeatureRL,CoHgShSgPd
94,2129,joint,8,01000,Harmony,0,0,0,3.303,3.303,0.207,0.0,6.042000000000001,,,,,SSE,8.117,-24.737,61.952,FeatureRL,CoHgShSgPd
94,2129,joint,9,01001,Harmony_Prisoners,0,0,0,1.5,1.5,0.266,0.0,4.126,-1.219,,,,SSE,8.083,-24.599,65.835,FeatureRL,CoHgShSgPd
94,2129,joint,10,01010,Harmony_Snowdrift,0,0,0,2.218,2.218,0.215,0.0,5.285,-4.047,,,,SSE,7.5520000000000005,-22.428,61.49100000000001,FeatureRL,CoHgShSgPd
94,2129,joint,11,01011,Harmony_Snowdrift_Prisoners,0,0,0,2.386,2.386,0.151,0.0,7.162999999999999,-5.568,-2.16,,,SSE,7.48,-22.138,65.071,FeatureRL,CoHgShSgPd
94,2129,joint,12,01100,Harmony_StagHunt,0,0,0,1.8769999999999998,1.8769999999999998,0.509,0.0,2.772,4.218,,,,SSE,5.947,-14.789000000000001,46.213,FeatureRL,CoHgShSgPd
94,2129,joint,13,01101,Harmony_StagHunt_Prisoners,0,0,0,3.2460000000000004,3.2460000000000004,0.20199999999999999,0.0,6.1129999999999995,8.975,-1.4969999999999999,,,SSE,6.04,-15.277999999999999,51.351000000000006,FeatureRL,CoHgShSgPd
94,2129,joint,14,01110,Harmony_StagHunt_Snowdrift,0,0,0,2.505,2.505,0.27899999999999997,0.0,4.51,6.643,-3.31,,,SSE,5.477,-12.149000000000001,45.092,FeatureRL,CoHgShSgPd
94,2129,joint,15,01111,Harmony_StagHunt_Snowdrift_Prisoners,0,0,0,4.296,4.296,0.126,0.0,9.274,13.542,-7.026,-2.496,,SSE,5.485,-12.196,49.345,FeatureRL,CoHgShSgPd
94,2129,joint,16,10000,Coop,0,0,0,2.576,2.576,0.13699999999999998,0.0,4.6739999999999995,,,,,SSE,8.76,-27.177,66.831,FeatureRL,CoHgShSgPd
94,2129,joint,17,10001,Coop_Prisoners,0,0,0,1.0590000000000002,1.0590000000000002,0.423,0.0,2.362,-1.974,,,,SSE,8.155,-24.886,66.407,FeatureRL,CoHgShSgPd
94,2129,joint,18,10010,Coop_Snowdrift,0,0,0,1.0490000000000002,1.0490000000000002,0.5710000000000001,0.0,2.167,-2.634,,,,SSE,7.102,-20.464000000000002,57.563,FeatureRL,CoHgShSgPd
94,2129,joint,19,10011,Coop_Snowdrift_Prisoners,0,0,0,2.722,2.722,0.35600000000000004,0.0,6.624,-6.734,-4.9830000000000005,,,SSE,5.337000000000001,-11.322000000000001,43.438,FeatureRL,CoHgShSgPd
94,2129,joint,20,10100,Coop_StagHunt,0,0,0,0.965,0.965,0.9690000000000001,0.0,0.747,2.346,,,,SSE,6.603,-18.13,52.896,FeatureRL,CoHgShSgPd
94,2129,joint,21,10101,Coop_StagHunt_Prisoners,0,0,0,0.9520000000000001,0.9520000000000001,0.856,0.0,1.058,2.334,-0.518,,,SSE,6.496,-17.61,56.013999999999996,FeatureRL,CoHgShSgPd
94,2129,joint,22,10110,Coop_StagHunt_Snowdrift,0,0,0,1.534,1.534,0.527,0.0,1.8969999999999998,3.522,-2.343,,,SSE,5.806,-14.015999999999998,48.827,FeatureRL,CoHgShSgPd
94,2129,joint,23,10111,Coop_StagHunt_Snowdrift_Prisoners,0,0,0,7.018,7.018,0.132,0.0,14.888,10.407,-15.626,-10.600999999999999,,SSE,4.784,-7.816,40.586,FeatureRL,CoHgShSgPd
94,2129,joint,24,11000,Coop_Harmony,0,0,0,0.5670000000000001,0.5670000000000001,1.078,0.0,0.616,1.092,,,,SSE,7.849,-23.663,63.961000000000006,FeatureRL,CoHgShSgPd
94,2129,joint,25,11001,Coop_Harmony_Prisoners,0,0,0,1.8980000000000001,1.8980000000000001,0.27899999999999997,0.0,3.082,3.301,-2.259,,,SSE,7.601,-22.634,66.063,FeatureRL,CoHgShSgPd
94,2129,joint,26,11010,Coop_Harmony_Snowdrift,0,0,0,2.09,2.09,0.368,0.0,3.253,2.299,-3.847,,,SSE,6.547999999999999,-17.864,56.523,FeatureRL,CoHgShSgPd
94,2129,joint,27,11011,Coop_Harmony_Snowdrift_Prisoners,0,0,0,1.124,1.124,0.77,0.0,3.3139999999999996,-0.26899999999999996,-3.4130000000000003,-2.714,,SSE,5.001,-9.242,43.437,FeatureRL,CoHgShSgPd
94,2129,joint,28,11100,Coop_Harmony_StagHunt,0,0,0,5.941,5.941,0.251,0.0,2.184,9.413,15.24,,,SSE,4.231,-3.886,28.566,FeatureRL,CoHgShSgPd
94,2129,joint,29,11101,Coop_Harmony_StagHunt_Prisoners,0,0,0,2.14,2.14,0.431,0.0,0.23199999999999998,5.145,6.987,0.953,,SSE,4.654,-6.94,38.834,FeatureRL,CoHgShSgPd
94,2129,joint,30,11110,Coop_Harmony_StagHunt_Snowdrift,0,0,0,1.4569999999999999,1.4569999999999999,0.823,0.0,0.8440000000000001,2.384,4.0,-1.04,,SSE,4.228,-3.8689999999999998,32.692,FeatureRL,CoHgShSgPd
94,2129,joint,31,11111,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0,0,0,1.219,1.219,0.693,0.0,2.448,0.8590000000000001,2.051,-2.6039999999999996,-1.7690000000000001,SSE,4.538,-6.127000000000001,41.36600000000001,FeatureRL,CoHgShSgPd
95,2130,joint,1,00001,Prisoners,0,0,0,0.01,0.01,0.073,0.0,-19.958,,,,,SSE,8.855,-27.522,67.521,FeatureRL,CoHgShSgPd
95,2130,joint,2,00010,Snowdrift,0,0,0,0.01,0.01,0.069,0.0,-19.976,,,,,SSE,8.978,-27.963,68.402,FeatureRL,CoHgShSgPd
95,2130,joint,3,00011,Snowdrift_Prisoners,0,0,0,0.01,0.01,0.073,0.0,-18.896,-19.98,,,,SSE,7.415,-21.909000000000002,60.45399999999999,FeatureRL,CoHgShSgPd
95,2130,joint,4,00100,StagHunt,0,0,0,0.01,0.01,0.047,0.0,19.989,,,,,SSE,9.652000000000001,-30.365,73.206,FeatureRL,CoHgShSgPd
95,2130,joint,5,00101,StagHunt_Prisoners,0,0,0,0.01,0.01,0.07400000000000001,0.0,12.764000000000001,-19.945,,,,SSE,8.089,-24.625999999999998,65.888,FeatureRL,CoHgShSgPd
95,2130,joint,6,00110,StagHunt_Snowdrift,0,0,0,0.01,0.01,0.069,0.0,13.525,-19.980999999999998,,,,SSE,8.212,-25.108,66.851,FeatureRL,CoHgShSgPd
95,2130,joint,7,00111,StagHunt_Snowdrift_Prisoners,0,0,0,0.01,0.01,0.073,0.0,12.790999999999999,-18.9,-19.984,,,SSE,6.65,-18.354,57.503,FeatureRL,CoHgShSgPd
95,2130,joint,8,01000,Harmony,0,0,0,3.272,3.272,0.122,0.0,6.617999999999999,,,,,SSE,9.931000000000001,-31.229,74.935,FeatureRL,CoHgShSgPd
95,2130,joint,9,01001,Harmony_Prisoners,0,0,0,0.441,0.441,0.391,0.0,1.825,-3.9960000000000004,,,,SSE,8.415,-25.892,68.42,FeatureRL,CoHgShSgPd
95,2130,joint,10,01010,Harmony_Snowdrift,0,0,0,0.184,0.184,0.331,0.0,2.045,-4.3260000000000005,,,,SSE,8.567,-26.464000000000002,69.564,FeatureRL,CoHgShSgPd
95,2130,joint,11,01011,Harmony_Snowdrift_Prisoners,0,0,0,0.075,0.075,0.337,0.0,1.976,-4.1610000000000005,-4.376,,,SSE,7.007999999999999,-20.034000000000002,60.863,FeatureRL,CoHgShSgPd
95,2130,joint,12,01100,Harmony_StagHunt,0,0,0,1.44,1.44,0.102,0.0,6.935,9.876,,,,SSE,9.219,-29.264,75.163,FeatureRL,CoHgShSgPd
95,2130,joint,13,01101,Harmony_StagHunt_Prisoners,0,0,0,0.263,0.263,0.34,0.0,2.015,2.865,-4.436,,,SSE,7.669,-22.935,66.665,FeatureRL,CoHgShSgPd
95,2130,joint,14,01110,Harmony_StagHunt_Snowdrift,0,0,0,0.053,0.053,0.304,0.0,2.185,3.1039999999999996,-4.595,,,SSE,7.805,-23.500999999999998,67.796,FeatureRL,CoHgShSgPd
95,2130,joint,15,01111,Harmony_StagHunt_Snowdrift_Prisoners,0,0,0,0.012,0.012,0.10300000000000001,0.0,6.405,9.099,-13.446,-14.218,,SSE,6.242999999999999,-16.338,57.63,FeatureRL,CoHgShSgPd
95,2130,joint,16,10000,Coop,0,0,0,1.178,1.178,0.44,0.0,-0.602,,,,,SSE,9.994,-31.392,75.26,FeatureRL,CoHgShSgPd
95,2130,joint,17,10001,Coop_Prisoners,0,0,0,0.655,0.655,0.31,0.0,0.08,-5.152,,,,SSE,8.767000000000001,-27.204,71.043,FeatureRL,CoHgShSgPd
95,2130,joint,18,10010,Coop_Snowdrift,0,0,0,1.1440000000000001,1.1440000000000001,0.149,0.0,0.21600000000000003,-10.089,,,,SSE,8.94,-27.826999999999998,72.29,FeatureRL,CoHgShSgPd
95,2130,joint,19,10011,Coop_Snowdrift_Prisoners,0,0,0,0.01,0.01,0.113,0.0,7.024,-19.277,-19.980999999999998,,,SSE,6.271,-16.484,53.762,FeatureRL,CoHgShSgPd
95,2130,joint,20,10100,Coop_StagHunt,0,0,0,1.463,1.463,0.17300000000000001,0.0,-3.8789999999999996,9.529,,,,SSE,8.476,-26.121,68.878,FeatureRL,CoHgShSgPd
95,2130,joint,21,10101,Coop_StagHunt_Prisoners,0,0,0,0.165,0.165,0.684,0.0,-0.48,1.8330000000000002,-1.745,,,SSE,7.904,-23.886,68.567,FeatureRL,CoHgShSgPd
95,2130,joint,22,10110,Coop_StagHunt_Snowdrift,0,0,0,0.138,0.138,0.326,0.0,-0.997,3.855,-3.325,,,SSE,8.021,-24.359,69.513,FeatureRL,CoHgShSgPd
95,2130,joint,23,10111,Coop_StagHunt_Snowdrift_Prisoners,0,0,0,0.01,0.01,0.106,0.0,6.2010000000000005,2.615,-19.236,-19.985,,SSE,6.242999999999999,-16.34,57.633,FeatureRL,CoHgShSgPd
95,2130,joint,24,11000,Coop_Harmony,0,0,0,1.298,1.298,0.42200000000000004,0.0,-1.301,2.984,,,,SSE,8.914,-27.732,72.09899999999999,FeatureRL,CoHgShSgPd
95,2130,joint,25,11001,Coop_Harmony_Prisoners,0,0,0,0.271,0.271,1.03,0.0,-0.23199999999999998,0.835,-1.358,,,SSE,8.274,-25.351,71.49600000000001,FeatureRL,CoHgShSgPd
95,2130,joint,26,11010,Coop_Harmony_Snowdrift,0,0,0,0.79,0.79,0.456,0.0,-0.514,1.954,-2.865,,,SSE,8.412,-25.88,72.554,FeatureRL,CoHgShSgPd
95,2130,joint,27,11011,Coop_Harmony_Snowdrift_Prisoners,0,0,0,0.19699999999999998,0.19699999999999998,0.49,0.0,1.8159999999999998,-0.517,-4.76,-4.905,,SSE,6.233,-16.289,57.531000000000006,FeatureRL,CoHgShSgPd
95,2130,joint,28,11100,Coop_Harmony_StagHunt,0,0,0,0.496,0.496,0.493,0.0,-2.835,4.125,4.792,,,SSE,6.189,-16.059,52.913000000000004,FeatureRL,CoHgShSgPd
95,2130,joint,29,11101,Coop_Harmony_StagHunt_Prisoners,0,0,0,0.755,0.755,0.16399999999999998,0.0,-8.386000000000001,12.264000000000001,14.064,-0.9470000000000001,,SSE,6.216,-16.2,57.354,FeatureRL,CoHgShSgPd
95,2130,joint,30,11110,Coop_Harmony_StagHunt_Snowdrift,0,0,0,0.129,0.129,0.537,0.0,-2.7289999999999996,3.925,4.458,0.07400000000000001,,SSE,6.237,-16.308,57.568999999999996,FeatureRL,CoHgShSgPd
95,2130,joint,31,11111,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0,0,0,0.16699999999999998,0.16699999999999998,0.19699999999999998,0.0,-4.518,7.82,9.246,-2.61,-2.991,SSE,6.2410000000000005,-16.328,61.769,FeatureRL,CoHgShSgPd
96,2131,joint,1,00001,Prisoners,0,0,0,0.14,0.14,0.212,0.0,-4.249,,,,,SSE,8.125,-24.774,62.023999999999994,FeatureRL,CoHgShSgPd
96,2131,joint,2,00010,Snowdrift,0,0,0,3.7569999999999997,3.7569999999999997,0.39399999999999996,0.0,-1.416,,,,,SSE,7.84,-23.625,59.727,FeatureRL,CoHgShSgPd
96,2131,joint,3,00011,Snowdrift_Prisoners,0,0,0,1.308,1.308,0.479,0.0,-0.738,-2.515,,,,SSE,7.55,-22.45,61.536,FeatureRL,CoHgShSgPd
96,2131,joint,4,00100,StagHunt,0,0,0,2.063,2.063,0.10400000000000001,0.0,5.4110000000000005,,,,,SSE,8.559,-26.435,65.346,FeatureRL,CoHgShSgPd
96,2131,joint,5,00101,StagHunt_Prisoners,0,0,0,1.1640000000000001,1.1640000000000001,0.10400000000000001,0.0,5.101,-8.996,,,,SSE,7.867999999999999,-23.739,64.11399999999999,FeatureRL,CoHgShSgPd
96,2131,joint,6,00110,StagHunt_Snowdrift,0,0,0,1.903,1.903,0.401,0.0,2.05,-0.961,,,,SSE,7.849,-23.663,63.961000000000006,FeatureRL,CoHgShSgPd
96,2131,joint,7,00111,StagHunt_Snowdrift_Prisoners,0,0,0,3.802,3.802,0.13,0.0,5.277,-2.509,-8.695,,,SSE,7.3420000000000005,-21.523000000000003,63.841,FeatureRL,CoHgShSgPd
96,2131,joint,8,01000,Harmony,0,0,0,7.271,7.271,0.10099999999999999,0.0,11.434000000000001,,,,,SSE,7.835,-23.605,59.68600000000001,FeatureRL,CoHgShSgPd
96,2131,joint,9,01001,Harmony_Prisoners,0,0,0,0.848,0.848,0.433,0.0,2.25,-2.441,,,,SSE,7.274,-21.229,59.093999999999994,FeatureRL,CoHgShSgPd
96,2131,joint,10,01010,Harmony_Snowdrift,0,0,0,3.878,3.878,0.272,0.0,4.907,-1.679,,,,SSE,6.9239999999999995,-19.65,55.935,FeatureRL,CoHgShSgPd
96,2131,joint,11,01011,Harmony_Snowdrift_Prisoners,0,0,0,1.351,1.351,0.491,0.0,2.28,-0.738,-2.498,,,SSE,6.561,-17.927,56.648999999999994,FeatureRL,CoHgShSgPd
96,2131,joint,12,01100,Harmony_StagHunt,0,0,0,1.963,1.963,0.242,0.0,4.22,2.7910000000000004,,,,SSE,7.6370000000000005,-22.794,62.224,FeatureRL,CoHgShSgPd
96,2131,joint,13,01101,Harmony_StagHunt_Prisoners,0,0,0,0.755,0.755,0.42,0.0,2.269,1.4369999999999998,-2.45,,,SSE,7.015,-20.067999999999998,60.931000000000004,FeatureRL,CoHgShSgPd
96,2131,joint,14,01110,Harmony_StagHunt_Snowdrift,0,0,0,6.81,6.81,0.111,0.0,10.552,7.38,-3.46,,,SSE,6.857,-19.337,59.468999999999994,FeatureRL,CoHgShSgPd
96,2131,joint,15,01111,Harmony_StagHunt_Snowdrift_Prisoners,0,0,0,4.835,4.835,0.114,0.0,9.276,6.245,-2.9539999999999997,-10.168,,SSE,6.371,-16.987000000000002,58.927,FeatureRL,CoHgShSgPd
96,2131,joint,16,10000,Coop,0,0,0,0.976,0.976,0.402,0.0,0.331,,,,,SSE,8.749,-27.139,66.755,FeatureRL,CoHgShSgPd
96,2131,joint,17,10001,Coop_Prisoners,0,0,0,1.294,1.294,0.589,0.0,0.831,-2.571,,,,SSE,7.433,-21.92,60.475,FeatureRL,CoHgShSgPd
96,2131,joint,18,10010,Coop_Snowdrift,0,0,0,1.575,1.575,0.479,0.0,0.647,-1.125,,,,SSE,7.843,-23.639,63.913000000000004,FeatureRL,CoHgShSgPd
96,2131,joint,19,10011,Coop_Snowdrift_Prisoners,0,0,0,1.7409999999999999,1.7409999999999999,0.815,0.0,1.235,-1.6119999999999999,-2.963,,,SSE,5.546,-12.552,45.898,FeatureRL,CoHgShSgPd
96,2131,joint,20,10100,Coop_StagHunt,0,0,0,3.042,3.042,0.132,0.0,-0.127,5.073,,,,SSE,8.449,-26.022,68.679,FeatureRL,CoHgShSgPd
96,2131,joint,21,10101,Coop_StagHunt_Prisoners,0,0,0,5.529,5.529,0.10400000000000001,0.0,3.745,3.0860000000000003,-13.092,,,SSE,7.431,-21.910999999999998,64.617,FeatureRL,CoHgShSgPd
96,2131,joint,22,10110,Coop_StagHunt_Snowdrift,0,0,0,1.429,1.429,0.426,0.0,0.231,1.5830000000000002,-0.8370000000000001,,,SSE,7.776,-23.365,67.524,FeatureRL,CoHgShSgPd
96,2131,joint,23,10111,Coop_StagHunt_Snowdrift_Prisoners,0,0,0,4.485,4.485,0.193,0.0,5.303999999999999,-0.7859999999999999,-6.882000000000001,-11.32,,SSE,5.92,-14.64,54.233999999999995,FeatureRL,CoHgShSgPd
96,2131,joint,24,11000,Coop_Harmony,0,0,0,1.52,1.52,0.442,0.0,-0.309,3.083,,,,SSE,7.492000000000001,-22.177,60.989,FeatureRL,CoHgShSgPd
96,2131,joint,25,11001,Coop_Harmony_Prisoners,0,0,0,6.289,6.289,0.111,0.0,1.604,9.894,-11.36,,,SSE,6.779,-18.974,58.743,FeatureRL,CoHgShSgPd
96,2131,joint,26,11010,Coop_Harmony_Snowdrift,0,0,0,0.4,0.4,2.22,0.0,-0.051,0.6729999999999999,-0.075,,,SSE,6.598,-18.108,57.011,FeatureRL,CoHgShSgPd
96,2131,joint,27,11011,Coop_Harmony_Snowdrift_Prisoners,0,0,0,5.8870000000000005,5.8870000000000005,0.179,0.0,3.177,5.858,-4.885,-10.779000000000002,,SSE,5.45,-11.989,48.931000000000004,FeatureRL,CoHgShSgPd
96,2131,joint,28,11100,Coop_Harmony_StagHunt,0,0,0,0.8320000000000001,0.8320000000000001,0.867,0.0,-0.628,2.021,1.492,,,SSE,6.651,-18.364,57.522,FeatureRL,CoHgShSgPd
96,2131,joint,29,11101,Coop_Harmony_StagHunt_Prisoners,0,0,0,1.063,1.063,0.591,0.0,-0.34600000000000003,2.386,1.551,-1.489,,SSE,6.474,-17.500999999999998,59.955,FeatureRL,CoHgShSgPd
96,2131,joint,30,11110,Coop_Harmony_StagHunt_Snowdrift,0,0,0,2.519,2.519,0.34600000000000003,0.0,-2.7430000000000003,6.484,5.2,1.69,,SSE,5.676,-13.290999999999999,51.535,FeatureRL,CoHgShSgPd
96,2131,joint,31,11111,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0,0,0,1.635,1.635,0.451,0.0,2.641,0.198,-0.905,-3.306,-5.242000000000001,SSE,5.742000000000001,-13.66,56.431000000000004,FeatureRL,CoHgShSgPd
97,2132,joint,1,00001,Prisoners,0,0,0,0.42100000000000004,0.42100000000000004,0.573,0.0,-1.3659999999999999,,,,,SSE,7.7410000000000005,-23.264,59.004,FeatureRL,CoHgShSgPd
97,2132,joint,2,00010,Snowdrift,0,0,0,0.01,0.01,0.057999999999999996,0.0,-19.979,,,,,SSE,7.2010000000000005,-21.081,54.638999999999996,FeatureRL,CoHgShSgPd
97,2132,joint,3,00011,Snowdrift_Prisoners,0,0,0,0.604,0.604,0.145,0.0,-8.241,-5.124,,,,SSE,6.7010000000000005,-19.680999999999997,55.997,FeatureRL,CoHgShSgPd
97,2132,joint,4,00100,StagHunt,0,0,0,3.217,3.217,0.102,0.0,17.507,,,,,SSE,6.481,-17.533,47.542,FeatureRL,CoHgShSgPd
97,2132,joint,5,00101,StagHunt_Prisoners,0,0,0,1.32,1.32,0.205,0.0,8.486,-3.8560000000000003,,,,SSE,5.946000000000001,-14.780999999999999,46.196999999999996,FeatureRL,CoHgShSgPd
97,2132,joint,6,00110,StagHunt_Snowdrift,0,0,0,0.126,0.126,0.376,0.0,4.2780000000000005,-3.117,,,,SSE,5.444,-11.950999999999999,40.537,FeatureRL,CoHgShSgPd
97,2132,joint,7,00111,StagHunt_Snowdrift_Prisoners,0,0,0,0.36700000000000005,0.36700000000000005,0.389,0.0,4.256,-3.1660000000000004,-1.942,,,SSE,4.922,-8.782,38.359,FeatureRL,CoHgShSgPd
97,2132,joint,8,01000,Harmony,0,0,0,1.0759999999999998,1.0759999999999998,0.574,0.0,2.9560000000000004,,,,,SSE,6.705,-18.619,49.715,FeatureRL,CoHgShSgPd
97,2132,joint,9,01001,Harmony_Prisoners,0,0,0,0.9890000000000001,0.9890000000000001,0.4,0.0,3.7689999999999997,-2.089,,,,SSE,6.21,-16.167,48.968999999999994,FeatureRL,CoHgShSgPd
97,2132,joint,10,01010,Harmony_Snowdrift,0,0,0,1.804,1.804,0.133,0.0,10.642000000000001,-9.805,,,,SSE,5.767,-13.795,44.226000000000006,FeatureRL,CoHgShSgPd
97,2132,joint,11,01011,Harmony_Snowdrift_Prisoners,0,0,0,0.509,0.509,0.47200000000000003,0.0,2.998,-2.763,-1.6569999999999998,,,SSE,5.23,-10.77,42.335,FeatureRL,CoHgShSgPd
97,2132,joint,12,01100,Harmony_StagHunt,0,0,0,1.8030000000000002,1.8030000000000002,0.273,0.0,5.794,7.178,,,,SSE,4.926,-9.111,34.857,FeatureRL,CoHgShSgPd
97,2132,joint,13,01101,Harmony_StagHunt_Prisoners,0,0,0,0.852,0.852,0.446,0.0,3.359,4.125,-1.8619999999999999,,,SSE,4.415,-5.28,31.354,FeatureRL,CoHgShSgPd
97,2132,joint,14,01110,Harmony_StagHunt_Snowdrift,0,0,0,1.67,1.67,0.159,0.0,8.975,10.923,-8.329,,,SSE,3.9730000000000003,-1.87,24.534000000000002,FeatureRL,CoHgShSgPd
97,2132,joint,15,01111,Harmony_StagHunt_Snowdrift_Prisoners,0,0,0,1.14,1.14,0.225,0.0,6.318,7.684,-5.849,-3.4930000000000003,,SSE,3.4360000000000004,2.7689999999999997,19.415,FeatureRL,CoHgShSgPd
97,2132,joint,16,10000,Coop,0,0,0,0.43,0.43,0.16399999999999998,0.0,1.374,,,,,SSE,8.128,-24.781,62.038999999999994,FeatureRL,CoHgShSgPd
97,2132,joint,17,10001,Coop_Prisoners,0,0,0,1.167,1.167,0.193,0.0,3.194,-6.308,,,,SSE,7.026,-20.121,56.876999999999995,FeatureRL,CoHgShSgPd
97,2132,joint,18,10010,Coop_Snowdrift,0,0,0,0.01,0.01,0.08900000000000001,0.0,6.987,-19.948,,,,SSE,6.121,-15.708,48.051,FeatureRL,CoHgShSgPd
97,2132,joint,19,10011,Coop_Snowdrift_Prisoners,0,0,0,0.5670000000000001,0.5670000000000001,0.221,0.0,6.85,-11.989,-9.862,,,SSE,3.572,1.525,17.745,FeatureRL,CoHgShSgPd
97,2132,joint,20,10100,Coop_StagHunt,0,0,0,0.01,0.01,0.091,0.0,-2.064,19.618,,,,SSE,6.416,-17.215,51.066,FeatureRL,CoHgShSgPd
97,2132,joint,21,10101,Coop_StagHunt_Prisoners,0,0,0,0.8,0.8,0.159,0.0,0.87,9.642000000000001,-5.0360000000000005,,,SSE,5.999,-15.064,50.923,FeatureRL,CoHgShSgPd
97,2132,joint,22,10110,Coop_StagHunt_Snowdrift,0,0,0,0.01,0.01,0.07,0.0,3.428,19.452,-19.914,,,SSE,5.332999999999999,-11.295,43.385,FeatureRL,CoHgShSgPd
97,2132,joint,23,10111,Coop_StagHunt_Snowdrift_Prisoners,0,0,0,0.105,0.105,1.632,0.0,0.885,0.16399999999999998,-1.581,-1.28,,SSE,3.5380000000000003,1.8359999999999999,21.281,FeatureRL,CoHgShSgPd
97,2132,joint,24,11000,Coop_Harmony,0,0,0,1.419,1.419,0.48700000000000004,0.0,0.588,3.923,,,,SSE,6.527,-17.76,52.156000000000006,FeatureRL,CoHgShSgPd
97,2132,joint,25,11001,Coop_Harmony_Prisoners,0,0,0,1.939,1.939,0.268,0.0,1.702,5.706,-3.2089999999999996,,,SSE,6.05,-15.332,51.458,FeatureRL,CoHgShSgPd
97,2132,joint,26,11010,Coop_Harmony_Snowdrift,0,0,0,0.21899999999999997,0.21899999999999997,2.122,0.0,0.254,0.617,-0.759,,,SSE,5.456,-12.027000000000001,44.849,FeatureRL,CoHgShSgPd
97,2132,joint,27,11011,Coop_Harmony_Snowdrift_Prisoners,0,0,0,0.726,0.726,0.49700000000000005,0.0,3.443,-0.034,-5.687,-4.522,,SSE,3.429,2.8310000000000004,19.29,FeatureRL,CoHgShSgPd
97,2132,joint,28,11100,Coop_Harmony_StagHunt,0,0,0,1.05,1.05,0.376,0.0,-1.811,6.407,7.058,,,SSE,3.471,2.445,15.904000000000002,FeatureRL,CoHgShSgPd
97,2132,joint,29,11101,Coop_Harmony_StagHunt_Prisoners,0,0,0,0.5670000000000001,0.5670000000000001,0.652,0.0,-1.406,4.025,4.396,0.5870000000000001,,SSE,3.346,3.6180000000000003,17.718,FeatureRL,CoHgShSgPd
97,2132,joint,30,11110,Coop_Harmony_StagHunt_Snowdrift,0,0,0,0.473,0.473,0.635,0.0,-0.856,3.387,3.7889999999999997,-0.9279999999999999,,SSE,3.471,2.449,20.055,FeatureRL,CoHgShSgPd
97,2132,joint,31,11111,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0,0,0,1.033,1.033,0.305,0.0,4.607,0.746,1.5730000000000002,-8.306000000000001,-6.462000000000001,SSE,3.404,3.075,22.963,FeatureRL,CoHgShSgPd
98,2133,joint,1,00001,Prisoners,0,0,0,4.027,4.027,0.794,0.0,-1.614,,,,,SSE,5.483,-12.186,36.849000000000004,FeatureRL,CoHgShSgPd
98,2133,joint,2,00010,Snowdrift,0,0,0,2.29,2.29,1.157,0.0,0.05,,,,,SSE,5.803999999999999,-14.007,40.49,FeatureRL,CoHgShSgPd
98,2133,joint,3,00011,Snowdrift_Prisoners,0,0,0,3.468,3.468,0.8540000000000001,0.0,0.066,-1.435,,,,SSE,4.111000000000001,-2.97,22.576,FeatureRL,CoHgShSgPd
98,2133,joint,4,00100,StagHunt,0,0,0,8.6,8.6,0.239,0.0,-1.281,,,,,SSE,6.0520000000000005,-15.342,43.161,FeatureRL,CoHgShSgPd
98,2133,joint,5,00101,StagHunt_Prisoners,0,0,0,2.596,2.596,1.022,0.0,-0.418,-1.119,,,,SSE,4.386,-5.039,26.714000000000002,FeatureRL,CoHgShSgPd
98,2133,joint,6,00110,StagHunt_Snowdrift,0,0,0,5.903,5.903,0.396,0.0,-0.925,0.147,,,,SSE,4.683,-7.138,30.910999999999998,FeatureRL,CoHgShSgPd
98,2133,joint,7,00111,StagHunt_Snowdrift_Prisoners,0,0,0,5.077,5.077,0.522,0.0,-0.818,0.11,-2.189,,,SSE,3.008,7.031000000000001,6.732,FeatureRL,CoHgShSgPd
98,2133,joint,8,01000,Harmony,0,0,0,3.287,3.287,0.813,0.0,0.774,,,,,SSE,5.78,-13.873,40.222,FeatureRL,CoHgShSgPd
98,2133,joint,9,01001,Harmony_Prisoners,0,0,0,5.497000000000001,5.497000000000001,0.537,0.0,1.213,-2.2769999999999997,,,,SSE,4.087,-2.784,22.204,FeatureRL,CoHgShSgPd
98,2133,joint,10,01010,Harmony_Snowdrift,0,0,0,5.763,5.763,0.462,0.0,1.36,0.124,,,,SSE,4.402,-5.156000000000001,26.948,FeatureRL,CoHgShSgPd
