sub_ind,sub_ID,fit_to,comb_index,comb,feature_names,asymm_LR,bounded_weights,gaze,LR_up,LR_down,inv_temp,gaze_bias,feature_weight_1,feature_weight_2,feature_weight_3,feature_weight_4,cost_type,SSE,LL,BIC,model_type,features
127,2168,joint,14,1110,Coop_Greed_Risk,0,0,0,0.316,0.316,0.198,0.0,0.578,4.593999999999999,0.45,,SSE,3.6639999999999997,0.7120000000000001,19.371,FeatureRL,CoGrRiNa
127,2168,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.203,0.203,0.252,0.0,0.47,3.6319999999999997,0.41700000000000004,0.053,SSE,3.657,0.774,23.404,FeatureRL,CoGrRiNa
128,2169,joint,1,0001,Nash,0,0,0,0.155,0.155,0.12300000000000001,0.0,8.998,,,,SSE,5.841,-14.207,40.891,FeatureRL,CoGrRiNa
128,2169,joint,2,0010,Risk,0,0,0,0.01,0.01,0.03,0.0,19.987000000000002,,,,SSE,7.394,-21.752,55.982,FeatureRL,CoGrRiNa
128,2169,joint,3,0011,Risk_Nash,0,0,0,0.01,0.01,0.049,0.0,2.44,19.994,,,SSE,5.819,-14.088,44.81100000000001,FeatureRL,CoGrRiNa
128,2169,joint,4,0100,Greed,0,0,0,0.27,0.27,0.24,0.0,2.8489999999999998,,,,SSE,7.265,-21.188000000000002,54.853,FeatureRL,CoGrRiNa
128,2169,joint,5,0101,Greed_Nash,0,0,0,0.121,0.121,0.23600000000000002,0.0,0.882,4.235,,,SSE,5.752999999999999,-13.720999999999998,44.078,FeatureRL,CoGrRiNa
128,2169,joint,6,0110,Greed_Risk,0,0,0,0.109,0.109,0.21600000000000003,0.0,3.194,3.154,,,SSE,6.015,-15.148,46.931000000000004,FeatureRL,CoGrRiNa
128,2169,joint,7,0111,Greed_Risk_Nash,0,0,0,0.045,0.045,0.124,0.0,2.875,2.7560000000000002,5.218999999999999,,SSE,5.649,-13.138,47.071000000000005,FeatureRL,CoGrRiNa
128,2169,joint,8,1000,Coop,0,0,0,2.2159999999999997,2.2159999999999997,0.552,0.0,-0.01,,,,SSE,7.899,-23.868000000000002,60.213,FeatureRL,CoGrRiNa
128,2169,joint,9,1001,Coop_Nash,0,0,0,0.556,0.556,0.18600000000000003,0.0,0.38,6.643,,,SSE,5.742999999999999,-13.665,43.966,FeatureRL,CoGrRiNa
128,2169,joint,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.03,0.0,1.79,19.662,,,SSE,7.3839999999999995,-21.708000000000002,60.052,FeatureRL,CoGrRiNa
128,2169,joint,11,1011,Coop_Risk_Nash,0,0,0,0.01,0.01,0.05,0.0,1.2409999999999999,2.195,19.979,,SSE,5.808,-14.027999999999999,48.851000000000006,FeatureRL,CoGrRiNa
128,2169,joint,12,1100,Coop_Greed,0,0,0,0.376,0.376,0.263,0.0,0.146,2.753,,,SSE,7.132000000000001,-20.599,57.833999999999996,FeatureRL,CoGrRiNa
128,2169,joint,13,1101,Coop_Greed_Nash,0,0,0,0.192,0.192,0.24600000000000002,0.0,0.28,0.956,4.166,,SSE,5.687,-13.352,47.498000000000005,FeatureRL,CoGrRiNa
128,2169,joint,14,1110,Coop_Greed_Risk,0,0,0,0.19899999999999998,0.19899999999999998,0.21600000000000003,0.0,-0.131,3.327,3.247,,SSE,5.962999999999999,-14.869000000000002,50.532,FeatureRL,CoGrRiNa
128,2169,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.094,0.094,0.17,0.0,0.077,2.1830000000000003,2.082,3.7939999999999996,SSE,5.632999999999999,-13.048,51.049,FeatureRL,CoGrRiNa
129,2170,joint,1,0001,Nash,0,0,0,0.659,0.659,0.27899999999999997,0.0,1.56,,,,SSE,3.9589999999999996,-1.7630000000000001,16.002,FeatureRL,CoGrRiNa
129,2170,joint,2,0010,Risk,0,0,0,0.01,0.01,0.01,0.0,9.305,,,,SSE,4.6,-6.562,25.601,FeatureRL,CoGrRiNa
129,2170,joint,3,0011,Risk_Nash,0,0,0,0.149,0.149,0.159,0.0,-0.7709999999999999,2.793,,,SSE,4.192,-3.589,23.814,FeatureRL,CoGrRiNa
129,2170,joint,4,0100,Greed,0,0,0,1.86,1.86,0.19899999999999998,0.0,3.049,,,,SSE,1.969,20.592,-28.708000000000002,FeatureRL,CoGrRiNa
129,2170,joint,5,0101,Greed_Nash,0,0,0,0.836,0.836,0.27699999999999997,0.0,1.8219999999999998,0.74,,,SSE,2.26,16.186,-15.735999999999999,FeatureRL,CoGrRiNa
129,2170,joint,6,0110,Greed_Risk,0,0,0,0.5770000000000001,0.5770000000000001,0.27,0.0,1.901,0.418,,,SSE,2.865,8.595,-0.555,FeatureRL,CoGrRiNa
129,2170,joint,7,0111,Greed_Risk_Nash,0,0,0,0.5710000000000001,0.5710000000000001,0.213,0.0,2.439,0.5770000000000001,0.075,,SSE,2.9339999999999997,7.834,5.127000000000001,FeatureRL,CoGrRiNa
129,2170,joint,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,8.093,,,,SSE,4.609,-6.626,25.728,FeatureRL,CoGrRiNa
129,2170,joint,9,1001,Coop_Nash,0,0,0,1.063,1.063,0.156,0.0,0.721,2.695,,,SSE,3.998,-2.079,20.793000000000003,FeatureRL,CoGrRiNa
129,2170,joint,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.01,0.0,8.124,9.37,,,SSE,4.574,-6.381,29.397,FeatureRL,CoGrRiNa
129,2170,joint,11,1011,Coop_Risk_Nash,0,0,0,0.128,0.128,0.14800000000000002,0.0,0.605,-0.847,3.0060000000000002,,SSE,4.175,-3.464,27.721999999999998,FeatureRL,CoGrRiNa
129,2170,joint,12,1100,Coop_Greed,0,0,0,1.2830000000000001,1.2830000000000001,0.29,0.0,0.83,2.017,,,SSE,1.879,22.094,-27.552,FeatureRL,CoGrRiNa
129,2170,joint,13,1101,Coop_Greed_Nash,0,0,0,0.8959999999999999,0.8959999999999999,0.276,0.0,0.5529999999999999,1.808,0.746,,SSE,2.1630000000000003,17.588,-14.380999999999998,FeatureRL,CoGrRiNa
129,2170,joint,14,1110,Coop_Greed_Risk,0,0,0,0.5760000000000001,0.5760000000000001,0.29100000000000004,0.0,0.516,1.7519999999999998,0.414,,SSE,2.778,9.577,1.641,FeatureRL,CoGrRiNa
129,2170,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.447,0.447,0.29,0.0,0.45,1.828,0.48,-0.019,SSE,2.866,8.573,7.807,FeatureRL,CoGrRiNa
13,2020,joint,1,0001,Nash,0,0,0,0.131,0.131,0.114,0.0,6.98,,,,SSE,7.795,-24.171,60.818999999999996,FeatureRL,CoGrRiNa
13,2020,joint,2,0010,Risk,0,0,0,0.01,0.01,0.01,0.0,8.437999999999999,,,,SSE,9.439,-30.015,72.506,FeatureRL,CoGrRiNa
13,2020,joint,3,0011,Risk_Nash,0,0,0,0.01,0.01,0.064,0.0,-9.684,19.997,,,SSE,7.209,-21.820999999999998,60.277,FeatureRL,CoGrRiNa
13,2020,joint,4,0100,Greed,0,0,0,0.275,0.275,0.297,0.0,4.544,,,,SSE,4.744,-10.243,32.963,FeatureRL,CoGrRiNa
13,2020,joint,5,0101,Greed_Nash,0,0,0,0.161,0.161,0.27899999999999997,0.0,4.43,0.423,,,SSE,4.82,-10.652999999999999,37.942,FeatureRL,CoGrRiNa
13,2020,joint,6,0110,Greed_Risk,0,0,0,0.095,0.095,0.247,0.0,4.99,0.478,,,SSE,4.874,-10.885,38.406,FeatureRL,CoGrRiNa
13,2020,joint,7,0111,Greed_Risk_Nash,0,0,0,0.07,0.07,0.213,0.0,5.871,0.7170000000000001,-0.26899999999999996,,SSE,4.88,-10.917,42.628,FeatureRL,CoGrRiNa
13,2020,joint,8,1000,Coop,0,0,0,0.257,0.257,0.23600000000000002,0.0,2.9989999999999997,,,,SSE,7.912000000000001,-23.921,60.318000000000005,FeatureRL,CoGrRiNa
13,2020,joint,9,1001,Coop_Nash,0,0,0,0.195,0.195,0.335,0.0,2.551,3.0460000000000003,,,SSE,6.124,-15.722000000000001,48.08,FeatureRL,CoGrRiNa
13,2020,joint,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.032,0.0,19.992,2.904,,,SSE,7.893,-23.842,64.32,FeatureRL,CoGrRiNa
13,2020,joint,11,1011,Coop_Risk_Nash,0,0,0,0.01,0.01,0.068,0.0,11.174000000000001,-8.412,19.980999999999998,,SSE,5.684,-13.337,47.468999999999994,FeatureRL,CoGrRiNa
13,2020,joint,12,1100,Coop_Greed,0,0,0,0.287,0.287,0.47100000000000003,0.0,2.5669999999999997,3.7119999999999997,,,SSE,3.083,6.244,4.147,FeatureRL,CoGrRiNa
13,2020,joint,13,1101,Coop_Greed_Nash,0,0,0,0.212,0.212,0.363,0.0,3.073,4.24,0.58,,SSE,3.177,5.28,10.235,FeatureRL,CoGrRiNa
13,2020,joint,14,1110,Coop_Greed_Risk,0,0,0,0.10099999999999999,0.10099999999999999,0.34600000000000003,0.0,3.102,4.477,0.5770000000000001,,SSE,3.265,4.406000000000001,11.982999999999999,FeatureRL,CoGrRiNa
13,2020,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.076,0.076,0.311,0.0,3.4219999999999997,5.042,0.7709999999999999,-0.16399999999999998,SSE,3.2689999999999997,4.368,16.218,FeatureRL,CoGrRiNa
130,2171,joint,1,0001,Nash,0,0,0,0.505,0.505,0.53,0.0,3.1210000000000004,,,,SSE,2.803,9.291,-6.106,FeatureRL,CoGrRiNa
130,2171,joint,2,0010,Risk,0,0,0,0.21899999999999997,0.21899999999999997,0.159,0.0,2.798,,,,SSE,5.811,-14.039000000000001,40.555,FeatureRL,CoGrRiNa
130,2171,joint,3,0011,Risk_Nash,0,0,0,0.138,0.138,0.47600000000000003,0.0,-0.504,3.0610000000000004,,,SSE,3.113,5.938,4.7589999999999995,FeatureRL,CoGrRiNa
130,2171,joint,4,0100,Greed,0,0,0,0.35600000000000004,0.35600000000000004,0.455,0.0,2.208,,,,SSE,3.801,-0.45299999999999996,13.383,FeatureRL,CoGrRiNa
130,2171,joint,5,0101,Greed_Nash,0,0,0,1.115,1.115,0.135,0.0,4.706,8.756,,,SSE,2.293,15.716,-14.796,FeatureRL,CoGrRiNa
130,2171,joint,6,0110,Greed_Risk,0,0,0,0.35,0.35,0.34299999999999997,0.0,2.911,1.618,,,SSE,3.1210000000000004,5.85,4.936,FeatureRL,CoGrRiNa
130,2171,joint,7,0111,Greed_Risk_Nash,0,0,0,0.539,0.539,0.17,0.0,3.58,0.9940000000000001,5.356,,SSE,2.5069999999999997,12.866,-4.938,FeatureRL,CoGrRiNa
130,2171,joint,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,11.812999999999999,,,,SSE,6.504,-17.647000000000002,47.771,FeatureRL,CoGrRiNa
130,2171,joint,9,1001,Coop_Nash,0,0,0,0.621,0.621,0.387,0.0,0.493,4.013,,,SSE,2.825,9.037,-1.439,FeatureRL,CoGrRiNa
130,2171,joint,10,1010,Coop_Risk,0,0,0,0.172,0.172,0.18,0.0,0.7240000000000001,2.46,,,SSE,5.766,-13.795,44.226000000000006,FeatureRL,CoGrRiNa
130,2171,joint,11,1011,Coop_Risk_Nash,0,0,0,0.204,0.204,0.304,0.0,0.5479999999999999,-0.762,4.753,,SSE,3.069,6.382999999999999,8.027999999999999,FeatureRL,CoGrRiNa
130,2171,joint,12,1100,Coop_Greed,0,0,0,0.527,0.527,0.317,0.0,0.5329999999999999,3.1510000000000002,,,SSE,3.74,0.062,16.512,FeatureRL,CoGrRiNa
130,2171,joint,13,1101,Coop_Greed_Nash,0,0,0,1.219,1.219,0.126,0.0,1.578,5.038,9.286,,SSE,2.227,16.642,-12.49,FeatureRL,CoGrRiNa
130,2171,joint,14,1110,Coop_Greed_Risk,0,0,0,0.396,0.396,0.317,0.0,0.525,3.148,1.75,,SSE,3.045,6.638999999999999,7.516,FeatureRL,CoGrRiNa
130,2171,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.35,0.35,0.268,0.0,0.608,2.27,0.622,3.398,SSE,2.445,13.659,-2.364,FeatureRL,CoGrRiNa
131,2174,joint,1,0001,Nash,0,0,0,1.7209999999999999,1.7209999999999999,0.32299999999999995,0.0,3.1260000000000003,,,,SSE,9.568,-29.999000000000002,72.475,FeatureRL,CoGrRiNa
131,2174,joint,2,0010,Risk,0,0,0,0.01,0.01,0.01,0.0,15.342,,,,SSE,11.92,-37.032,86.542,FeatureRL,CoGrRiNa
131,2174,joint,3,0011,Risk_Nash,0,0,0,0.062,0.062,0.151,0.0,-1.787,5.385,,,SSE,10.842,-33.999,84.634,FeatureRL,CoGrRiNa
131,2174,joint,4,0100,Greed,0,0,0,3.556,3.556,0.177,0.0,12.284,,,,SSE,6.186,-16.042,44.56100000000001,FeatureRL,CoGrRiNa
131,2174,joint,5,0101,Greed_Nash,0,0,0,0.73,0.73,0.493,0.0,3.1039999999999996,0.52,,,SSE,6.246,-16.354,49.343999999999994,FeatureRL,CoGrRiNa
131,2174,joint,6,0110,Greed_Risk,0,0,0,0.36700000000000005,0.36700000000000005,0.353,0.0,3.178,0.401,,,SSE,8.541,-26.366,69.367,FeatureRL,CoGrRiNa
131,2174,joint,7,0111,Greed_Risk_Nash,0,0,0,0.084,0.084,1.625,0.0,0.8240000000000001,0.185,-0.131,,SSE,8.05,-24.471,69.737,FeatureRL,CoGrRiNa
131,2174,joint,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,7.631,,,,SSE,11.988,-37.217,86.911,FeatureRL,CoGrRiNa
131,2174,joint,9,1001,Coop_Nash,0,0,0,1.232,1.232,0.601,0.0,0.361,1.722,,,SSE,9.329,-29.191,75.018,FeatureRL,CoGrRiNa
131,2174,joint,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.01,0.0,7.8629999999999995,15.366,,,SSE,11.895,-36.968,90.571,FeatureRL,CoGrRiNa
131,2174,joint,11,1011,Coop_Risk_Nash,0,0,0,0.047,0.047,0.127,0.0,0.624,-2.066,6.322,,SSE,10.824000000000002,-33.948,88.69,FeatureRL,CoGrRiNa
131,2174,joint,12,1100,Coop_Greed,0,0,0,1.148,1.148,0.687,0.0,0.7609999999999999,3.406,,,SSE,5.761,-13.765999999999998,44.168,FeatureRL,CoGrRiNa
131,2174,joint,13,1101,Coop_Greed_Nash,0,0,0,1.736,1.736,0.23399999999999999,0.0,1.091,6.388,1.1440000000000001,,SSE,5.945,-14.770999999999999,50.336999999999996,FeatureRL,CoGrRiNa
131,2174,joint,14,1110,Coop_Greed_Risk,0,0,0,0.392,0.392,0.349,0.0,0.43,3.1839999999999997,0.451,,SSE,8.48,-26.138,73.071,FeatureRL,CoGrRiNa
131,2174,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.19399999999999998,0.19399999999999998,0.76,0.0,0.28600000000000003,1.8,0.457,-0.32,SSE,7.917000000000001,-23.94,72.834,FeatureRL,CoGrRiNa
132,3005,joint,1,0001,Nash,0,0,0,1.072,1.072,0.086,0.0,7.04,,,,SSE,9.424,-29.514,71.505,FeatureRL,CoGrRiNa
132,3005,joint,2,0010,Risk,0,0,0,0.423,0.423,0.228,0.0,0.152,,,,SSE,10.038,-31.531999999999996,75.541,FeatureRL,CoGrRiNa
132,3005,joint,3,0011,Risk_Nash,0,0,0,0.092,0.092,0.8109999999999999,0.0,-0.4,0.99,,,SSE,9.007,-28.065,72.765,FeatureRL,CoGrRiNa
132,3005,joint,4,0100,Greed,0,0,0,0.782,0.782,0.424,0.0,2.516,,,,SSE,6.728,-18.73,49.937,FeatureRL,CoGrRiNa
132,3005,joint,5,0101,Greed_Nash,0,0,0,1.301,1.301,0.19699999999999998,0.0,4.513999999999999,2.1180000000000003,,,SSE,7.015,-20.064,56.763999999999996,FeatureRL,CoGrRiNa
132,3005,joint,6,0110,Greed_Risk,0,0,0,0.7609999999999999,0.7609999999999999,0.355,0.0,2.9,0.251,,,SSE,6.402,-17.141,50.918,FeatureRL,CoGrRiNa
132,3005,joint,7,0111,Greed_Risk_Nash,0,0,0,0.588,0.588,0.37799999999999995,0.0,2.502,0.22699999999999998,0.58,,SSE,6.745,-18.808,58.41,FeatureRL,CoGrRiNa
132,3005,joint,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,14.682,,,,SSE,10.221,-32.115,76.707,FeatureRL,CoGrRiNa
132,3005,joint,9,1001,Coop_Nash,0,0,0,0.41200000000000003,0.41200000000000003,0.084,0.0,1.996,6.542000000000001,,,SSE,9.424,-29.515,75.666,FeatureRL,CoGrRiNa
132,3005,joint,10,1010,Coop_Risk,0,0,0,0.392,0.392,0.204,0.0,0.987,0.165,,,SSE,10.032,-31.518,79.672,FeatureRL,CoGrRiNa
132,3005,joint,11,1011,Coop_Risk_Nash,0,0,0,0.546,0.546,0.11699999999999999,0.0,1.734,-2.855,6.808,,SSE,8.981,-27.974,76.743,FeatureRL,CoGrRiNa
132,3005,joint,12,1100,Coop_Greed,0,0,0,1.077,1.077,0.285,0.0,1.238,3.324,,,SSE,6.843,-19.276,55.187,FeatureRL,CoGrRiNa
132,3005,joint,13,1101,Coop_Greed_Nash,0,0,0,0.701,0.701,0.369,0.0,0.7440000000000001,2.235,0.925,,SSE,7.062,-20.282,61.358000000000004,FeatureRL,CoGrRiNa
132,3005,joint,14,1110,Coop_Greed_Risk,0,0,0,0.853,0.853,0.335,0.0,1.053,2.855,0.038,,SSE,6.309,-16.677,54.148,FeatureRL,CoGrRiNa
132,3005,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,1.652,1.652,0.14800000000000002,0.0,2.0269999999999997,6.087000000000001,0.201,1.166,SSE,6.656000000000001,-18.389,61.731,FeatureRL,CoGrRiNa
133,3006,joint,1,0001,Nash,0,0,0,0.442,0.442,0.535,0.0,1.271,,,,SSE,6.438,-17.357,47.191,FeatureRL,CoGrRiNa
133,3006,joint,2,0010,Risk,0,0,0,0.01,0.01,0.01,0.0,-0.311,,,,SSE,7.667999999999999,-22.941,58.358999999999995,FeatureRL,CoGrRiNa
133,3006,joint,3,0011,Risk_Nash,0,0,0,0.24100000000000002,0.24100000000000002,0.131,0.0,-3.2310000000000003,6.251,,,SSE,6.5760000000000005,-18.043,52.721000000000004,FeatureRL,CoGrRiNa
133,3006,joint,4,0100,Greed,0,0,0,0.519,0.519,0.391,0.0,3.0180000000000002,,,,SSE,4.197,-3.748,19.973,FeatureRL,CoGrRiNa
133,3006,joint,5,0101,Greed_Nash,0,0,0,0.451,0.451,0.392,0.0,3.102,-0.062,,,SSE,3.9330000000000003,-1.679,19.994,FeatureRL,CoGrRiNa
133,3006,joint,6,0110,Greed_Risk,0,0,0,0.342,0.342,0.28,0.0,3.648,-0.162,,,SSE,4.692,-7.292999999999999,31.221,FeatureRL,CoGrRiNa
133,3006,joint,7,0111,Greed_Risk_Nash,0,0,0,0.316,0.316,0.317,0.0,3.7560000000000002,0.32,-0.66,,SSE,4.417,-5.3629999999999995,31.52,FeatureRL,CoGrRiNa
133,3006,joint,8,1000,Coop,0,0,0,0.01,0.01,0.017,0.0,19.724,,,,SSE,7.237,-21.066,54.608000000000004,FeatureRL,CoGrRiNa
133,3006,joint,9,1001,Coop_Nash,0,0,0,1.2930000000000001,1.2930000000000001,0.195,0.0,2.728,3.763,,,SSE,5.955,-14.828,46.292,FeatureRL,CoGrRiNa
133,3006,joint,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.017,0.0,19.988,-0.191,,,SSE,7.237,-21.066999999999997,58.77,FeatureRL,CoGrRiNa
133,3006,joint,11,1011,Coop_Risk_Nash,0,0,0,0.165,0.165,0.259,0.0,1.5930000000000002,-1.776,3.4560000000000004,,SSE,6.093,-15.561,51.917,FeatureRL,CoGrRiNa
133,3006,joint,12,1100,Coop_Greed,0,0,0,0.499,0.499,0.42700000000000005,0.0,1.338,2.8789999999999996,,,SSE,3.708,0.33399999999999996,15.967,FeatureRL,CoGrRiNa
133,3006,joint,13,1101,Coop_Greed_Nash,0,0,0,1.053,1.053,0.18100000000000002,0.0,3.173,6.92,0.402,,SSE,3.4160000000000004,2.9539999999999997,14.886,FeatureRL,CoGrRiNa
133,3006,joint,14,1110,Coop_Greed_Risk,0,0,0,0.32799999999999996,0.32799999999999996,0.35600000000000004,0.0,1.5290000000000001,3.16,-0.109,,SSE,4.147,-3.25,27.293000000000003,FeatureRL,CoGrRiNa
133,3006,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.33399999999999996,0.33399999999999996,0.342,0.0,1.5959999999999999,3.6719999999999997,0.268,-0.35700000000000004,SSE,3.87,-1.032,27.016,FeatureRL,CoGrRiNa
134,3008,joint,1,0001,Nash,0,0,0,2.7039999999999997,2.7039999999999997,0.248,0.0,4.774,,,,SSE,5.207999999999999,-10.54,33.556,FeatureRL,CoGrRiNa
134,3008,joint,2,0010,Risk,0,0,0,0.337,0.337,0.18,0.0,0.945,,,,SSE,7.303999999999999,-21.362,55.2,FeatureRL,CoGrRiNa
134,3008,joint,3,0011,Risk_Nash,0,0,0,0.39299999999999996,0.39299999999999996,0.401,0.0,-0.04,1.5730000000000002,,,SSE,6.227,-16.255,49.146,FeatureRL,CoGrRiNa
134,3008,joint,4,0100,Greed,0,0,0,1.942,1.942,0.145,0.0,4.209,,,,SSE,5.71,-13.481,39.438,FeatureRL,CoGrRiNa
134,3008,joint,5,0101,Greed_Nash,0,0,0,3.133,3.133,0.115,0.0,5.088,5.321000000000001,,,SSE,4.604,-6.5920000000000005,29.819000000000003,FeatureRL,CoGrRiNa
134,3008,joint,6,0110,Greed_Risk,0,0,0,1.517,1.517,0.126,0.0,4.204,1.7590000000000001,,,SSE,5.6160000000000005,-12.949000000000002,42.534,FeatureRL,CoGrRiNa
134,3008,joint,7,0111,Greed_Risk_Nash,0,0,0,0.402,0.402,0.462,0.0,1.005,0.331,0.7609999999999999,,SSE,5.087,-9.785,40.364000000000004,FeatureRL,CoGrRiNa
134,3008,joint,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,1.245,,,,SSE,7.5089999999999995,-22.249000000000002,56.974,FeatureRL,CoGrRiNa
134,3008,joint,9,1001,Coop_Nash,0,0,0,1.489,1.489,0.451,0.0,0.573,2.661,,,SSE,5.14,-10.116,36.868,FeatureRL,CoGrRiNa
134,3008,joint,10,1010,Coop_Risk,0,0,0,0.317,0.317,0.17800000000000002,0.0,0.142,0.956,,,SSE,7.324,-21.448,59.532,FeatureRL,CoGrRiNa
134,3008,joint,11,1011,Coop_Risk_Nash,0,0,0,0.633,0.633,0.262,0.0,0.24600000000000002,0.044000000000000004,2.352,,SSE,6.221,-16.227,53.248999999999995,FeatureRL,CoGrRiNa
134,3008,joint,12,1100,Coop_Greed,0,0,0,0.9890000000000001,0.9890000000000001,0.273,0.0,0.435,2.123,,,SSE,5.73,-13.591,43.818000000000005,FeatureRL,CoGrRiNa
134,3008,joint,13,1101,Coop_Greed_Nash,0,0,0,1.9340000000000002,1.9340000000000002,0.215,0.0,1.023,2.81,2.968,,SSE,4.419,-5.278,31.35,FeatureRL,CoGrRiNa
134,3008,joint,14,1110,Coop_Greed_Risk,0,0,0,0.675,0.675,0.311,0.0,0.32899999999999996,1.693,0.804,,SSE,5.525,-12.43,45.655,FeatureRL,CoGrRiNa
134,3008,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.802,0.802,0.257,0.0,0.474,1.9240000000000002,0.823,1.214,SSE,4.956,-8.951,42.854,FeatureRL,CoGrRiNa
135,3009,joint,1,0001,Nash,0,0,0,0.542,0.542,0.171,0.0,6.314,,,,SSE,7.904,-23.886,60.248000000000005,FeatureRL,CoGrRiNa
135,3009,joint,2,0010,Risk,0,0,0,0.01,0.01,0.01,0.0,5.938,,,,SSE,10.264000000000001,-32.248000000000005,76.973,FeatureRL,CoGrRiNa
135,3009,joint,3,0011,Risk_Nash,0,0,0,0.01,0.01,0.083,0.0,-10.673,19.997,,,SSE,6.968,-19.855,56.346000000000004,FeatureRL,CoGrRiNa
135,3009,joint,4,0100,Greed,0,0,0,0.307,0.307,0.41100000000000003,0.0,3.8160000000000003,,,,SSE,4.824,-8.087,28.651999999999997,FeatureRL,CoGrRiNa
135,3009,joint,5,0101,Greed_Nash,0,0,0,0.575,0.575,0.146,0.0,9.285,2.495,,,SSE,4.831,-8.136000000000001,32.908,FeatureRL,CoGrRiNa
135,3009,joint,6,0110,Greed_Risk,0,0,0,0.127,0.127,0.28600000000000003,0.0,4.756,0.209,,,SSE,5.13,-10.057,36.749,FeatureRL,CoGrRiNa
135,3009,joint,7,0111,Greed_Risk_Nash,0,0,0,0.156,0.156,0.21,0.0,5.727,-0.49200000000000005,1.6640000000000001,,SSE,5.063,-9.634,40.063,FeatureRL,CoGrRiNa
135,3009,joint,8,1000,Coop,0,0,0,0.043,0.043,0.055,0.0,-0.40700000000000003,,,,SSE,10.276,-32.284,77.045,FeatureRL,CoGrRiNa
135,3009,joint,9,1001,Coop_Nash,0,0,0,0.545,0.545,0.177,0.0,0.017,6.0889999999999995,,,SSE,7.898,-23.862,64.359,FeatureRL,CoGrRiNa
135,3009,joint,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.01,0.0,-2.189,5.938,,,SSE,10.262,-32.242,81.12,FeatureRL,CoGrRiNa
135,3009,joint,11,1011,Coop_Risk_Nash,0,0,0,0.01,0.01,0.083,0.0,-0.222,-10.69,19.997,,SSE,6.9670000000000005,-19.852,60.498000000000005,FeatureRL,CoGrRiNa
135,3009,joint,12,1100,Coop_Greed,0,0,0,0.321,0.321,0.397,0.0,-0.073,3.889,,,SSE,4.825,-8.091000000000001,32.817,FeatureRL,CoGrRiNa
135,3009,joint,13,1101,Coop_Greed_Nash,0,0,0,0.23800000000000002,0.23800000000000002,0.355,0.0,0.065,3.7689999999999997,1.06,,SSE,4.834,-8.151,37.096,FeatureRL,CoGrRiNa
135,3009,joint,14,1110,Coop_Greed_Risk,0,0,0,0.136,0.136,0.268,0.0,-0.044000000000000004,5.055,0.22,,SSE,5.1339999999999995,-10.077,40.949,FeatureRL,CoGrRiNa
135,3009,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.12,0.12,0.272,0.0,0.039,4.395,-0.371,1.296,SSE,5.066,-9.652999999999999,44.25899999999999,FeatureRL,CoGrRiNa
136,3011,joint,1,0001,Nash,0,0,0,0.6679999999999999,0.6679999999999999,0.054000000000000006,0.0,6.584,,,,SSE,2.9939999999999998,7.178999999999999,-1.881,FeatureRL,CoGrRiNa
136,3011,joint,2,0010,Risk,0,0,0,0.046,0.046,0.046,0.0,-0.21100000000000002,,,,SSE,3.352,3.5639999999999996,5.349,FeatureRL,CoGrRiNa
136,3011,joint,3,0011,Risk_Nash,0,0,0,0.033,0.033,0.084,0.0,-3.365,6.377000000000001,,,SSE,2.819,9.107000000000001,-1.578,FeatureRL,CoGrRiNa
136,3011,joint,4,0100,Greed,0,0,0,0.733,0.733,0.196,0.0,2.6289999999999996,,,,SSE,2.082,18.809,-25.141,FeatureRL,CoGrRiNa
136,3011,joint,5,0101,Greed_Nash,0,0,0,0.36700000000000005,0.36700000000000005,0.259,0.0,1.781,0.485,,,SSE,2.185,17.257,-17.878,FeatureRL,CoGrRiNa
136,3011,joint,6,0110,Greed_Risk,0,0,0,0.321,0.321,0.23800000000000002,0.0,1.99,-0.107,,,SSE,2.311,15.463,-14.290999999999999,FeatureRL,CoGrRiNa
136,3011,joint,7,0111,Greed_Risk_Nash,0,0,0,0.255,0.255,0.20800000000000002,0.0,1.8659999999999999,-0.539,0.872,,SSE,2.342,15.032,-9.269,FeatureRL,CoGrRiNa
