,BIC,LL,LR_down,LR_up,SSE,asymm_LR,best_model,bounded_weights,comb,comb_index,cost_type,feature_names,feature_weight_1,feature_weight_10,feature_weight_11,feature_weight_12,feature_weight_13,feature_weight_14,feature_weight_15,feature_weight_16,feature_weight_17,feature_weight_2,feature_weight_3,feature_weight_4,feature_weight_5,feature_weight_6,feature_weight_7,feature_weight_8,feature_weight_9,features,fit_to,gaze,gaze_bias,inv_temp,model_descr,model_type,sub_ID,sub_ind
42,8.009,4.313,0.627,0.627,3.274,0,True,0,1100,12,SSE,Coop_Greed,1.018,,,,,,,,,2.782,,,,,,,,CoGrRiNa,joint,0,0.0,0.444,Coop-Greed,FeatureRL,3012,137
43,21.626,-2.495,0.276,0.276,4.051,0,False,0,1100,12,SSE,Coop_Greed,-2.249,,,,,,,,,3.343,,,,,,,,CoGrRiNa,joint,0,0.0,0.108,Coop-Greed,FeatureRL,3013,138
44,31.605,-7.485,0.213,0.213,4.734,0,False,0,1100,12,SSE,Coop_Greed,1.146,,,,,,,,,2.992,,,,,,,,CoGrRiNa,joint,0,0.0,0.177,Coop-Greed,FeatureRL,3016,139
45,-21.172,18.904,0.524,0.524,2.075,0,False,0,1100,12,SSE,Coop_Greed,0.604,,,,,,,,,0.043,,,,,,,,CoGrRiNa,joint,0,0.0,0.256,Coop-Greed,FeatureRL,2021,14
46,65.476,-24.42,0.331,0.331,8.037,0,False,0,1100,12,SSE,Coop_Greed,-1.543,,,,,,,,,4.007,,,,,,,,CoGrRiNa,joint,0,0.0,0.113,Coop-Greed,FeatureRL,3017,140
47,30.782,-7.073,0.626,0.626,4.674,0,False,0,1100,12,SSE,Coop_Greed,0.077,,,,,,,,,1.4,,,,,,,,CoGrRiNa,joint,0,0.0,0.303,Coop-Greed,FeatureRL,3018,141
48,55.924,-19.644,0.746,0.746,6.9220000000000015,0,False,0,1100,12,SSE,Coop_Greed,0.094,,,,,,,,,1.436,,,,,,,,CoGrRiNa,joint,0,0.0,0.366,Coop-Greed,FeatureRL,3019,142
49,36.258,-9.811,0.485,0.485,5.091,0,False,0,1100,12,SSE,Coop_Greed,0.494,,,,,,,,,2.401,,,,,,,,CoGrRiNa,joint,0,0.0,0.281,Coop-Greed,FeatureRL,3020,143
50,45.127,-14.246,0.434,0.434,5.848,0,False,0,1100,12,SSE,Coop_Greed,0.064,,,,,,,,,2.647,,,,,,,,CoGrRiNa,joint,0,0.0,0.264,Coop-Greed,FeatureRL,3021,144
51,14.405,1.115,0.353,0.353,3.618,0,False,0,1100,12,SSE,Coop_Greed,-0.423,,,,,,,,,3.144,,,,,,,,CoGrRiNa,joint,0,0.0,0.336,Coop-Greed,FeatureRL,3022,145
52,70.384,-26.874,0.35200000000000004,0.35200000000000004,8.677,0,False,0,1100,12,SSE,Coop_Greed,1.544,,,,,,,,,1.426,,,,,,,,CoGrRiNa,joint,0,0.0,0.28,Coop-Greed,FeatureRL,3023,146
53,4.936,5.85,0.29,0.29,3.1210000000000004,0,False,0,1100,12,SSE,Coop_Greed,2.241,,,,,,,,,2.605,,,,,,,,CoGrRiNa,joint,0,0.0,0.3,Coop-Greed,FeatureRL,3024,147
54,11.645,2.495,0.01,0.01,3.466,0,True,0,1100,12,SSE,Coop_Greed,12.186,,,,,,,,,19.995,,,,,,,,CoGrRiNa,joint,0,0.0,0.038,Coop-Greed,FeatureRL,3026,148
55,51.721,-17.543,0.374,0.374,6.482,0,False,0,1100,12,SSE,Coop_Greed,-0.616,,,,,,,,,2.7510000000000003,,,,,,,,CoGrRiNa,joint,0,0.0,0.266,Coop-Greed,FeatureRL,4000,149
56,27.873,-5.619,0.311,0.311,4.466,0,True,0,1100,12,SSE,Coop_Greed,2.075,,,,,,,,,3.637,,,,,,,,CoGrRiNa,joint,0,0.0,0.374,Coop-Greed,FeatureRL,2022,15
57,2.989,6.823,0.545,0.545,3.027,0,True,0,1100,12,SSE,Coop_Greed,0.825,,,,,,,,,2.935,,,,,,,,CoGrRiNa,joint,0,0.0,0.408,Coop-Greed,FeatureRL,4001,150
58,11.662,2.487,0.887,0.887,3.467,0,True,0,1100,12,SSE,Coop_Greed,1.506,,,,,,,,,2.456,,,,,,,,CoGrRiNa,joint,0,0.0,0.32,Coop-Greed,FeatureRL,2023,16
59,11.069,2.783,0.431,0.431,3.435,0,True,0,1100,12,SSE,Coop_Greed,1.592,,,,,,,,,3.477,,,,,,,,CoGrRiNa,joint,0,0.0,0.465,Coop-Greed,FeatureRL,2024,17
60,22.68,-3.022,0.481,0.481,4.118,0,False,0,1100,12,SSE,Coop_Greed,0.478,,,,,,,,,3.075,,,,,,,,CoGrRiNa,joint,0,0.0,0.337,Coop-Greed,FeatureRL,2025,18
61,-44.899,30.767,0.01,0.01,1.432,0,True,0,1100,12,SSE,Coop_Greed,20.0,,,,,,,,,7.782,,,,,,,,CoGrRiNa,joint,0,0.0,0.166,Coop-Greed,FeatureRL,2026,19
62,15.538,0.5489999999999999,0.74,0.74,3.683,0,False,0,1100,12,SSE,Coop_Greed,1.965,,,,,,,,,6.869,,,,,,,,CoGrRiNa,joint,0,0.0,0.183,Coop-Greed,FeatureRL,2004,2
63,-13.970999999999998,15.303,0.6709999999999999,0.6709999999999999,2.323,0,True,0,1100,12,SSE,Coop_Greed,5.24,,,,,,,,,10.064,,,,,,,,CoGrRiNa,joint,0,0.0,0.068,Coop-Greed,FeatureRL,2027,20
64,-54.569,35.602,0.7290000000000001,0.7290000000000001,1.232,0,False,0,1100,12,SSE,Coop_Greed,-0.238,,,,,,,,,2.2880000000000003,,,,,,,,CoGrRiNa,joint,0,0.0,0.246,Coop-Greed,FeatureRL,2029,21
65,39.026,-11.195,0.456,0.456,5.316,0,False,0,1100,12,SSE,Coop_Greed,0.534,,,,,,,,,2.529,,,,,,,,CoGrRiNa,joint,0,0.0,0.328,Coop-Greed,FeatureRL,2030,22
66,12.337,2.149,0.373,0.373,3.503,0,True,0,1100,12,SSE,Coop_Greed,1.248,,,,,,,,,2.209,,,,,,,,CoGrRiNa,joint,0,0.0,0.28800000000000003,Coop-Greed,FeatureRL,2031,23
67,54.49800000000001,-18.931,3.997,3.997,6.77,0,False,0,1100,12,SSE,Coop_Greed,3.395,,,,,,,,,4.98,,,,,,,,CoGrRiNa,joint,0,0.0,0.123,Coop-Greed,FeatureRL,2032,24
68,1.945,7.345,0.659,0.659,2.978,0,False,0,1100,12,SSE,Coop_Greed,3.542,,,,,,,,,5.441,,,,,,,,CoGrRiNa,joint,0,0.0,0.16399999999999998,Coop-Greed,FeatureRL,2033,25
69,-15.153,15.894,0.387,0.387,2.28,0,False,0,1100,12,SSE,Coop_Greed,-0.266,,,,,,,,,3.285,,,,,,,,CoGrRiNa,joint,0,0.0,0.326,Coop-Greed,FeatureRL,2034,26
70,52.846,-18.105,0.433,0.433,6.597,0,False,0,1100,12,SSE,Coop_Greed,2.424,,,,,,,,,3.449,,,,,,,,CoGrRiNa,joint,0,0.0,0.237,Coop-Greed,FeatureRL,2035,27
71,54.963,-19.164,1.291,1.291,6.819,0,False,0,1100,12,SSE,Coop_Greed,0.4270000000000001,,,,,,,,,-0.531,,,,,,,,CoGrRiNa,joint,0,0.0,0.412,Coop-Greed,FeatureRL,2037,28
72,18.256,-0.81,1.919,1.919,3.843,0,True,0,1100,12,SSE,Coop_Greed,5.206,,,,,,,,,3.918,,,,,,,,CoGrRiNa,joint,0,0.0,0.118,Coop-Greed,FeatureRL,2039,29
73,8.613999999999999,4.011,0.139,0.139,3.305,0,False,0,1100,12,SSE,Coop_Greed,0.435,,,,,,,,,2.4530000000000003,,,,,,,,CoGrRiNa,joint,0,0.0,0.416,Coop-Greed,FeatureRL,2005,3
74,13.335,1.65,1.77,1.77,3.5580000000000003,0,True,0,1100,12,SSE,Coop_Greed,1.606,,,,,,,,,-0.122,,,,,,,,CoGrRiNa,joint,0,0.0,0.374,Coop-Greed,FeatureRL,2040,30
75,30.578000000000007,-6.971,0.8420000000000001,0.8420000000000001,4.659,0,False,0,1100,12,SSE,Coop_Greed,2.102,,,,,,,,,2.954,,,,,,,,CoGrRiNa,joint,0,0.0,0.271,Coop-Greed,FeatureRL,2041,31
76,27.036,-5.2,0.483,0.483,4.408,0,False,0,1100,12,SSE,Coop_Greed,1.6230000000000002,,,,,,,,,4.015,,,,,,,,CoGrRiNa,joint,0,0.0,0.213,Coop-Greed,FeatureRL,2042,32
77,20.789,-2.077,0.452,0.452,3.998,0,False,0,1100,12,SSE,Coop_Greed,0.996,,,,,,,,,3.827,,,,,,,,CoGrRiNa,joint,0,0.0,0.364,Coop-Greed,FeatureRL,2044,33
78,91.0,-37.182,0.01,0.01,11.975,0,False,0,1100,12,SSE,Coop_Greed,14.997,,,,,,,,,19.934,,,,,,,,CoGrRiNa,joint,0,0.0,0.01,Coop-Greed,FeatureRL,2045,34
79,23.441,-3.403,0.359,0.359,4.167,0,True,0,1100,12,SSE,Coop_Greed,2.44,,,,,,,,,3.326,,,,,,,,CoGrRiNa,joint,0,0.0,0.434,Coop-Greed,FeatureRL,2046,35
80,30.499,-6.932,0.674,0.674,4.6530000000000005,0,False,0,1100,12,SSE,Coop_Greed,-0.359,,,,,,,,,1.886,,,,,,,,CoGrRiNa,joint,0,0.0,0.388,Coop-Greed,FeatureRL,2047,36
81,16.285999999999998,0.175,0.62,0.62,3.726,0,False,0,1100,12,SSE,Coop_Greed,0.563,,,,,,,,,1.421,,,,,,,,CoGrRiNa,joint,0,0.0,0.271,Coop-Greed,FeatureRL,2048,37
82,38.475,-10.92,0.569,0.569,5.271,0,False,0,1100,12,SSE,Coop_Greed,0.12,,,,,,,,,1.648,,,,,,,,CoGrRiNa,joint,0,0.0,0.32,Coop-Greed,FeatureRL,2050,38
83,-14.594,15.615,0.349,0.349,2.3,0,True,0,1100,12,SSE,Coop_Greed,1.54,,,,,,,,,3.45,,,,,,,,CoGrRiNa,joint,0,0.0,0.368,Coop-Greed,FeatureRL,2051,39
84,-19.355,17.995,0.42,0.42,2.135,0,True,0,1100,12,SSE,Coop_Greed,0.984,,,,,,,,,2.758,,,,,,,,CoGrRiNa,joint,0,0.0,0.313,Coop-Greed,FeatureRL,2006,4
85,49.67100000000001,-16.518,0.544,0.544,6.278,0,True,0,1100,12,SSE,Coop_Greed,2.443,,,,,,,,,2.854,,,,,,,,CoGrRiNa,joint,0,0.0,0.328,Coop-Greed,FeatureRL,2053,40
86,43.335,-13.35,0.189,0.189,5.686,0,False,0,1100,12,SSE,Coop_Greed,1.064,,,,,,,,,2.675,,,,,,,,CoGrRiNa,joint,0,0.0,0.187,Coop-Greed,FeatureRL,2054,41
87,32.895,-8.13,0.95,0.95,4.831,0,False,0,1100,12,SSE,Coop_Greed,0.966,,,,,,,,,4.669,,,,,,,,CoGrRiNa,joint,0,0.0,0.22,Coop-Greed,FeatureRL,2055,42
88,16.132,0.252,1.442,1.442,3.718,0,True,0,1100,12,SSE,Coop_Greed,1.794,,,,,,,,,0.862,,,,,,,,CoGrRiNa,joint,0,0.0,0.532,Coop-Greed,FeatureRL,2057,43
89,44.652,-14.008,0.019,0.019,5.805,0,False,0,1100,12,SSE,Coop_Greed,-0.644,,,,,,,,,4.3,,,,,,,,CoGrRiNa,joint,0,0.0,0.085,Coop-Greed,FeatureRL,2058,44
90,-44.122,30.379,0.522,0.522,1.45,0,True,0,1100,12,SSE,Coop_Greed,1.08,,,,,,,,,2.244,,,,,,,,CoGrRiNa,joint,0,0.0,0.407,Coop-Greed,FeatureRL,2059,45
91,-10.839,13.737,0.779,0.779,2.439,0,True,0,1100,12,SSE,Coop_Greed,1.964,,,,,,,,,1.947,,,,,,,,CoGrRiNa,joint,0,0.0,0.353,Coop-Greed,FeatureRL,2062,46
92,-1.086,8.861,2.251,2.251,2.841,0,False,0,1100,12,SSE,Coop_Greed,6.1560000000000015,,,,,,,,,12.668,,,,,,,,CoGrRiNa,joint,0,0.0,0.125,Coop-Greed,FeatureRL,2063,47
93,50.817,-17.090999999999998,0.458,0.458,6.392,0,False,0,1100,12,SSE,Coop_Greed,0.6509999999999999,,,,,,,,,3.018,,,,,,,,CoGrRiNa,joint,0,0.0,0.284,Coop-Greed,FeatureRL,2065,48
94,30.198,-6.7810000000000015,0.435,0.435,4.631,0,False,0,1100,12,SSE,Coop_Greed,1.243,,,,,,,,,2.714,,,,,,,,CoGrRiNa,joint,0,0.0,0.242,Coop-Greed,FeatureRL,2066,49
95,51.76,-17.562,0.605,0.605,6.4860000000000015,0,False,0,1100,12,SSE,Coop_Greed,1.054,,,,,,,,,3.008,,,,,,,,CoGrRiNa,joint,0,0.0,0.329,Coop-Greed,FeatureRL,2008,5
96,13.239,1.6980000000000002,0.264,0.264,3.553,0,False,0,1100,12,SSE,Coop_Greed,1.501,,,,,,,,,3.15,,,,,,,,CoGrRiNa,joint,0,0.0,0.314,Coop-Greed,FeatureRL,2067,50
97,15.13,0.753,0.014,0.014,3.66,0,False,0,1100,12,SSE,Coop_Greed,4.308,,,,,,,,,13.73,,,,,,,,CoGrRiNa,joint,0,0.0,0.061,Coop-Greed,FeatureRL,2069,51
98,44.994,-14.179,0.172,0.172,5.836,0,True,0,1100,12,SSE,Coop_Greed,1.91,,,,,,,,,4.8260000000000005,,,,,,,,CoGrRiNa,joint,0,0.0,0.425,Coop-Greed,FeatureRL,2070,52
99,49.46100000000001,-16.413,0.342,0.342,6.2570000000000014,0,False,0,1100,12,SSE,Coop_Greed,1.864,,,,,,,,,1.98,,,,,,,,CoGrRiNa,joint,0,0.0,0.227,Coop-Greed,FeatureRL,2071,53
100,15.541,0.547,0.369,0.369,3.683,0,True,0,1100,12,SSE,Coop_Greed,2.233,,,,,,,,,2.32,,,,,,,,CoGrRiNa,joint,0,0.0,0.348,Coop-Greed,FeatureRL,2072,54
101,47.588,-15.476,0.48,0.48,6.077000000000001,0,False,0,1100,12,SSE,Coop_Greed,0.5489999999999999,,,,,,,,,3.122,,,,,,,,CoGrRiNa,joint,0,0.0,0.387,Coop-Greed,FeatureRL,2073,55
102,35.02,-9.192,0.65,0.65,4.994,0,False,0,1100,12,SSE,Coop_Greed,0.984,,,,,,,,,4.147,,,,,,,,CoGrRiNa,joint,0,0.0,0.285,Coop-Greed,FeatureRL,2074,56
103,101.142,-42.253,0.219,0.219,14.031,0,False,0,1100,12,SSE,Coop_Greed,-0.364,,,,,,,,,3.651,,,,,,,,CoGrRiNa,joint,0,0.0,0.214,Coop-Greed,FeatureRL,2075,57
104,54.217,-18.791,0.627,0.627,6.74,0,False,0,1100,12,SSE,Coop_Greed,-0.417,,,,,,,,,4.117,,,,,,,,CoGrRiNa,joint,0,0.0,0.36,Coop-Greed,FeatureRL,2079,58
105,35.23,-9.297,0.119,0.119,5.01,0,False,0,1100,12,SSE,Coop_Greed,1.0659999999999998,,,,,,,,,3.19,,,,,,,,CoGrRiNa,joint,0,0.0,0.166,Coop-Greed,FeatureRL,2080,59
106,21.074,-2.219,0.071,0.071,4.016,0,False,0,1100,12,SSE,Coop_Greed,1.545,,,,,,,,,4.25,,,,,,,,CoGrRiNa,joint,0,0.0,0.097,Coop-Greed,FeatureRL,2009,6
107,36.252,-9.808,1.817,1.817,5.091,0,False,0,1100,12,SSE,Coop_Greed,4.109,,,,,,,,,9.538,,,,,,,,CoGrRiNa,joint,0,0.0,0.16399999999999998,Coop-Greed,FeatureRL,2081,60
108,44.703,-14.034,0.01,0.01,5.809,0,False,0,1100,12,SSE,Coop_Greed,-12.857,,,,,,,,,-10.984000000000002,,,,,,,,CoGrRiNa,joint,0,0.0,0.01,Coop-Greed,FeatureRL,2082,61
109,41.74800000000001,-12.556,0.981,0.981,5.5470000000000015,0,False,0,1100,12,SSE,Coop_Greed,0.981,,,,,,,,,1.571,,,,,,,,CoGrRiNa,joint,0,0.0,0.385,Coop-Greed,FeatureRL,2083,62
110,56.457,-19.911,1.533,1.533,6.98,0,False,0,1100,12,SSE,Coop_Greed,0.5,,,,,,,,,1.181,,,,,,,,CoGrRiNa,joint,0,0.0,0.266,Coop-Greed,FeatureRL,2088,63
111,29.884,-6.624,0.631,0.631,4.6080000000000005,0,True,0,1100,12,SSE,Coop_Greed,1.135,,,,,,,,,2.224,,,,,,,,CoGrRiNa,joint,0,0.0,0.375,Coop-Greed,FeatureRL,2089,64
112,23.056,-3.21,1.122,1.122,4.142,0,False,0,1100,12,SSE,Coop_Greed,-0.866,,,,,,,,,9.564,,,,,,,,CoGrRiNa,joint,0,0.0,0.161,Coop-Greed,FeatureRL,2093,65
113,7.237999999999999,4.699,1.016,1.016,3.235,0,False,0,1100,12,SSE,Coop_Greed,0.7929999999999999,,,,,,,,,0.954,,,,,,,,CoGrRiNa,joint,0,0.0,0.327,Coop-Greed,FeatureRL,2094,66
114,67.108,-25.236,3.103,3.103,8.244,0,False,0,1100,12,SSE,Coop_Greed,-0.765,,,,,,,,,6.336,,,,,,,,CoGrRiNa,joint,0,0.0,0.07,Coop-Greed,FeatureRL,2095,67
115,57.817,-20.591,1.284,1.284,7.13,0,False,0,1100,12,SSE,Coop_Greed,-0.614,,,,,,,,,0.501,,,,,,,,CoGrRiNa,joint,0,0.0,0.322,Coop-Greed,FeatureRL,2096,68
116,42.31399999999999,-12.839,1.296,1.296,5.596,0,False,0,1100,12,SSE,Coop_Greed,0.621,,,,,,,,,1.918,,,,,,,,CoGrRiNa,joint,0,0.0,0.226,Coop-Greed,FeatureRL,2097,69
117,10.9,2.8680000000000003,0.522,0.522,3.426,0,True,0,1100,12,SSE,Coop_Greed,2.809,,,,,,,,,1.655,,,,,,,,CoGrRiNa,joint,0,0.0,0.45,Coop-Greed,FeatureRL,2011,7
118,42.658,-13.011,0.032,0.032,5.626,0,False,0,1100,12,SSE,Coop_Greed,1.495,,,,,,,,,6.715,,,,,,,,CoGrRiNa,joint,0,0.0,0.133,Coop-Greed,FeatureRL,2098,70
119,8.339,4.148,0.383,0.383,3.2910000000000004,0,True,0,1100,12,SSE,Coop_Greed,1.555,,,,,,,,,2.262,,,,,,,,CoGrRiNa,joint,0,0.0,0.301,Coop-Greed,FeatureRL,2099,71
120,28.364,-5.864,0.376,0.376,4.5,0,False,0,1100,12,SSE,Coop_Greed,-0.015,,,,,,,,,2.484,,,,,,,,CoGrRiNa,joint,0,0.0,0.301,Coop-Greed,FeatureRL,2100,72
121,3.843,6.396,0.444,0.444,3.068,0,False,0,1100,12,SSE,Coop_Greed,0.736,,,,,,,,,1.4580000000000002,,,,,,,,CoGrRiNa,joint,0,0.0,0.525,Coop-Greed,FeatureRL,2101,73
122,82.56,-32.962,3.813,3.813,10.496,0,False,0,1100,12,SSE,Coop_Greed,6.4129999999999985,,,,,,,,,11.706,,,,,,,,CoGrRiNa,joint,0,0.0,0.08,Coop-Greed,FeatureRL,2102,74
123,50.199,-16.782,0.604,0.604,6.33,0,False,0,1100,12,SSE,Coop_Greed,1.172,,,,,,,,,2.928,,,,,,,,CoGrRiNa,joint,0,0.0,0.408,Coop-Greed,FeatureRL,2103,75
124,22.575,-2.97,0.423,0.423,4.1110000000000015,0,False,0,1100,12,SSE,Coop_Greed,0.448,,,,,,,,,2.107,,,,,,,,CoGrRiNa,joint,0,0.0,0.28600000000000003,Coop-Greed,FeatureRL,2104,76
125,22.93,-3.147,3.703,3.703,4.134,0,False,0,1100,12,SSE,Coop_Greed,4.393,,,,,,,,,2.9210000000000003,,,,,,,,CoGrRiNa,joint,0,0.0,0.224,Coop-Greed,FeatureRL,2105,77
127,-12.055,14.345,1.067,1.067,2.393,0,False,0,1100,12,SSE,Coop_Greed,0.809,,,,,,,,,2.425,,,,,,,,CoGrRiNa,joint,0,0.0,0.465,Coop-Greed,FeatureRL,2108,79
128,5.619,5.507999999999999,0.499,0.499,3.154,0,True,0,1100,12,SSE,Coop_Greed,1.608,,,,,,,,,2.158,,,,,,,,CoGrRiNa,joint,0,0.0,0.292,Coop-Greed,FeatureRL,2013,8
129,35.454,-9.409,0.672,0.672,5.0280000000000005,0,False,0,1100,12,SSE,Coop_Greed,0.44,,,,,,,,,1.389,,,,,,,,CoGrRiNa,joint,0,0.0,0.348,Coop-Greed,FeatureRL,2109,80
130,9.995,3.32,0.7020000000000001,0.7020000000000001,3.378,0,True,0,1100,12,SSE,Coop_Greed,2.418,,,,,,,,,3.0380000000000003,,,,,,,,CoGrRiNa,joint,0,0.0,0.61,Coop-Greed,FeatureRL,2110,81
131,29.507,-6.436,1.265,1.265,4.581,0,False,0,1100,12,SSE,Coop_Greed,0.306,,,,,,,,,1.7080000000000002,,,,,,,,CoGrRiNa,joint,0,0.0,0.665,Coop-Greed,FeatureRL,2111,82
132,42.842,-13.103,0.713,0.713,5.643,0,False,0,1100,12,SSE,Coop_Greed,0.259,,,,,,,,,2.609,,,,,,,,CoGrRiNa,joint,0,0.0,0.324,Coop-Greed,FeatureRL,2112,83
133,60.864,-22.114,0.846,0.846,7.478,0,False,0,1100,12,SSE,Coop_Greed,-0.524,,,,,,,,,2.017,,,,,,,,CoGrRiNa,joint,0,0.0,0.259,Coop-Greed,FeatureRL,2113,84
134,47.252,-15.308,0.01,0.01,6.045,0,False,0,1100,12,SSE,Coop_Greed,19.969,,,,,,,,,0.002,,,,,,,,CoGrRiNa,joint,0,0.0,0.013,Coop-Greed,FeatureRL,2114,85
135,-57.92,37.278,1.188,1.188,1.169,0,True,0,1100,12,SSE,Coop_Greed,1.429,,,,,,,,,4.145,,,,,,,,CoGrRiNa,joint,0,0.0,0.156,Coop-Greed,FeatureRL,2115,86
136,49.32,-16.342,0.201,0.201,6.244,0,False,0,1100,12,SSE,Coop_Greed,1.639,,,,,,,,,2.068,,,,,,,,CoGrRiNa,joint,0,0.0,0.2,Coop-Greed,FeatureRL,2118,87
137,-14.097,15.366,0.956,0.956,2.318,0,True,0,1100,12,SSE,Coop_Greed,0.765,,,,,,,,,4.645,,,,,,,,CoGrRiNa,joint,0,0.0,0.42,Coop-Greed,FeatureRL,2119,88
138,81.40100000000002,-32.383,1.276,1.276,10.307,0,True,0,1100,12,SSE,Coop_Greed,-5.2410000000000005,,,,,,,,,6.256,,,,,,,,CoGrRiNa,joint,0,0.0,0.245,Coop-Greed,FeatureRL,2123,89
139,54.055,-18.71,0.895,0.895,6.723,0,False,0,1100,12,SSE,Coop_Greed,-0.672,,,,,,,,,2.728,,,,,,,,CoGrRiNa,joint,0,0.0,0.408,Coop-Greed,FeatureRL,2014,9
140,82.829,-33.097,0.01,0.01,10.54,0,False,0,1100,12,SSE,Coop_Greed,15.7,,,,,,,,,14.454,,,,,,,,CoGrRiNa,joint,0,0.0,0.01,Coop-Greed,FeatureRL,2124,90
141,-21.239,18.937,0.405,0.405,2.073,0,True,0,1100,12,SSE,Coop_Greed,0.8340000000000001,,,,,,,,,2.945,,,,,,,,CoGrRiNa,joint,0,0.0,0.28600000000000003,Coop-Greed,FeatureRL,2125,91
142,56.299,-19.832,0.263,0.263,6.962999999999999,0,False,0,1100,12,SSE,Coop_Greed,1.07,,,,,,,,,4.063,,,,,,,,CoGrRiNa,joint,0,0.0,0.416,Coop-Greed,FeatureRL,2126,92
143,-9.118,12.877,1.831,1.831,2.506,0,True,0,1100,12,SSE,Coop_Greed,1.996,,,,,,,,,4.62,,,,,,,,CoGrRiNa,joint,0,0.0,0.236,Coop-Greed,FeatureRL,2128,93
144,40.08,-11.722,0.985,0.985,5.404,0,True,0,1100,12,SSE,Coop_Greed,2.6210000000000004,,,,,,,,,5.63,,,,,,,,CoGrRiNa,joint,0,0.0,0.205,Coop-Greed,FeatureRL,2129,94
145,43.952,-13.658,0.363,0.363,5.7410000000000005,0,False,0,1100,12,SSE,Coop_Greed,-1.07,,,,,,,,,3.4410000000000003,,,,,,,,CoGrRiNa,joint,0,0.0,0.413,Coop-Greed,FeatureRL,2130,95
146,39.178,-11.271,1.138,1.138,5.329,0,True,0,1100,12,SSE,Coop_Greed,0.551,,,,,,,,,2.612,,,,,,,,CoGrRiNa,joint,0,0.0,0.415,Coop-Greed,FeatureRL,2131,96
147,7.21,4.713,0.731,0.731,3.234,0,False,0,1100,12,SSE,Coop_Greed,1.546,,,,,,,,,7.66,,,,,,,,CoGrRiNa,joint,0,0.0,0.189,Coop-Greed,FeatureRL,2132,97
148,38.4,-10.882,1.383,1.383,5.2639999999999985,0,False,0,1100,12,SSE,Coop_Greed,-0.393,,,,,,,,,1.137,,,,,,,,CoGrRiNa,joint,0,0.0,0.227,Coop-Greed,FeatureRL,2133,98
149,-1.876,9.256,0.42,0.42,2.806,0,False,0,1100,12,SSE,Coop_Greed,1.65,,,,,,,,,3.729,,,,,,,,CoGrRiNa,joint,0,0.0,0.426,Coop-Greed,FeatureRL,2134,99
0,24.685,2.214,4.017,4.017,3.497,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,5.225,,,,,,,,,3.57,7.443,-3.633,-7.033,,,,,CoHgShSgPd,joint,0,0.0,0.14800000000000002,Game Types,FeatureRL,2003,1
1,28.956,0.078,0.503,0.503,3.738,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.205,,,,,,,,,3.132,2.47,-1.078,-0.194,,,,,CoHgShSgPd,joint,0,0.0,0.6679999999999999,Game Types,FeatureRL,2004,2
2,18.999,5.056,0.232,0.232,3.199,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.198,,,,,,,,,2.9360000000000004,2.872,-0.7759999999999999,-2.248,,,,,CoHgShSgPd,joint,0,0.0,0.435,Game Types,FeatureRL,2005,3
3,-14.555,21.834,2.251,2.251,1.894,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,4.044,,,,,,,,,3.412,3.248,-8.066,-3.198,,,,,CoHgShSgPd,joint,0,0.0,0.183,Game Types,FeatureRL,2006,4
4,62.295,-16.590999999999998,0.987,0.987,6.292999999999998,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.217,,,,,,,,,0.738,1.341,-1.693,-1.866,,,,,CoHgShSgPd,joint,0,0.0,0.665,Game Types,FeatureRL,2008,5
5,5.995,11.558,0.818,0.818,2.611,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.346,,,,,,,,,1.6569999999999998,-1.459,-1.209,-2.628,,,,,CoHgShSgPd,joint,0,0.0,0.496,Game Types,FeatureRL,2009,6
6,30.306,-0.597,0.613,0.613,3.817,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.812,,,,,,,,,3.174,3.406,0.145,1.845,,,,,CoHgShSgPd,joint,0,0.0,0.541,Game Types,FeatureRL,2011,7
7,19.968,4.572,3.1260000000000003,3.1260000000000003,3.248,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,6.62,,,,,,,,,7.081,5.96,-9.57,-2.414,,,,,CoHgShSgPd,joint,0,0.0,0.096,Game Types,FeatureRL,2013,8
8,34.736999999999995,-2.813,1.959,1.959,4.091,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.8170000000000001,,,,,,,,,1.169,-1.5590000000000002,-3.24,-3.492,,,,,CoHgShSgPd,joint,0,0.0,0.853,Game Types,FeatureRL,2014,9
9,36.136,-3.512,1.254,1.254,4.181,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.523,,,,,,,,,2.116,1.5590000000000002,-0.195,-0.435,,,,,CoHgShSgPd,joint,0,0.0,0.524,Game Types,FeatureRL,2015,10
