sub_ind,sub_ID,fit_to,comb_index,comb,feature_names,asymm_LR,bounded_weights,gaze,LR_up,LR_down,inv_temp,gaze_bias,feature_weight_1,feature_weight_2,feature_weight_3,feature_weight_4,cost_type,SSE,LL,BIC
154,5008,joint,2,0010,Risk,0,0,0,0.9620000000000001,0.9620000000000001,0.22699999999999998,0.0,2.807,,,,SSE,9.525,-15.342,45.24
154,5008,joint,3,0011,Risk_Nash,0,0,0,0.63,0.63,0.409,0.0,1.115,1.92,,,SSE,7.335,1.379,16.65
154,5008,joint,4,0100,Greed,0,0,0,0.733,0.733,0.307,0.0,1.317,,,,SSE,10.354000000000001,-20.683000000000003,55.923
154,5008,joint,5,0101,Greed_Nash,0,0,0,0.695,0.695,0.36,0.0,0.377,2.603,,,SSE,7.615,-1.025,21.458000000000002
154,5008,joint,6,0110,Greed_Risk,0,0,0,1.054,1.054,0.272,0.0,1.724,2.6910000000000003,,,SSE,5.9110000000000005,15.19,-10.972000000000001
154,5008,joint,7,0111,Greed_Risk_Nash,0,0,0,0.648,0.648,0.355,0.0,0.9390000000000001,1.5590000000000002,1.528,,SSE,5.546,19.267,-14.274000000000001
154,5008,joint,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,10.814,,,,SSE,13.005999999999998,-35.284,85.124
154,5008,joint,9,1001,Coop_Nash,0,0,0,0.7559999999999999,0.7559999999999999,0.42,0.0,0.377,2.362,,,SSE,9.142000000000001,-12.72,44.848
154,5008,joint,10,1010,Coop_Risk,0,0,0,0.7040000000000001,0.7040000000000001,0.278,0.0,0.546,2.19,,,SSE,9.72,-16.645,52.698
154,5008,joint,11,1011,Coop_Risk_Nash,0,0,0,0.769,0.769,0.32899999999999996,0.0,0.5539999999999999,1.405,2.303,,SSE,7.419,0.647,22.967
154,5008,joint,12,1100,Coop_Greed,0,0,0,0.769,0.769,0.256,0.0,0.532,1.496,,,SSE,10.56,-21.949,63.306999999999995
154,5008,joint,13,1101,Coop_Greed_Nash,0,0,0,0.677,0.677,0.336,0.0,0.364,0.377,2.5869999999999997,,SSE,7.824,-2.755,29.769000000000002
154,5008,joint,14,1110,Coop_Greed_Risk,0,0,0,0.888,0.888,0.33299999999999996,0.0,0.419,1.411,2.176,,SSE,5.782,16.598,-8.935
154,5008,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,1.3519999999999999,1.3519999999999999,0.17300000000000001,0.0,0.816,2.01,3.2510000000000003,2.952,SSE,5.468,20.178,-11.243
155,5009,joint,1,0001,Nash,0,0,0,0.534,0.534,0.203,0.0,4.367,,,,SSE,5.1579999999999995,23.875,-33.193000000000005
155,5009,joint,2,0010,Risk,0,0,0,0.022000000000000002,0.022000000000000002,0.051,0.0,9.199,,,,SSE,7.1370000000000005,3.1069999999999998,8.341000000000001
155,5009,joint,3,0011,Risk_Nash,0,0,0,0.14800000000000002,0.14800000000000002,0.207,0.0,0.7959999999999999,3.478,,,SSE,5.29,22.256,-25.103
155,5009,joint,4,0100,Greed,0,0,0,0.147,0.147,0.133,0.0,3.492,,,,SSE,7.2860000000000005,1.79,10.975
155,5009,joint,5,0101,Greed_Nash,0,0,0,0.175,0.175,0.22399999999999998,0.0,0.578,3.366,,,SSE,5.296,22.189,-24.97
155,5009,joint,6,0110,Greed_Risk,0,0,0,0.136,0.136,0.057,0.0,8.327,8.724,,,SSE,5.601,18.597,-17.787
155,5009,joint,7,0111,Greed_Risk_Nash,0,0,0,0.128,0.128,0.196,0.0,1.34,1.473,2.431,,SSE,5.105,24.538,-24.816
155,5009,joint,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,-16.798,,,,SSE,8.612,-8.9,32.356
155,5009,joint,9,1001,Coop_Nash,0,0,0,0.35,0.35,0.303,0.0,-0.807,2.978,,,SSE,4.941,26.66,-33.913000000000004
155,5009,joint,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.024,0.0,-7.531000000000001,19.977,,,SSE,6.91,5.19,9.027999999999999
155,5009,joint,11,1011,Coop_Risk_Nash,0,0,0,0.271,0.271,0.1,0.0,-2.136,1.63,7.332000000000001,,SSE,5.044,25.336,-26.412
155,5009,joint,12,1100,Coop_Greed,0,0,0,0.086,0.086,0.147,0.0,-1.232,3.115,,,SSE,7.074,3.696,12.015999999999998
155,5009,joint,13,1101,Coop_Greed_Nash,0,0,0,0.183,0.183,0.212,0.0,-1.043,0.584,3.665,,SSE,5.042,25.359,-26.458000000000002
155,5009,joint,14,1110,Coop_Greed_Risk,0,0,0,0.036000000000000004,0.036000000000000004,0.10300000000000001,0.0,-2.021,4.738,4.968,,SSE,5.332000000000001,21.781999999999996,-19.303
155,5009,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.18600000000000003,0.18600000000000003,0.128,0.0,-1.704,2.085,2.315,3.8369999999999997,SSE,4.845,27.919,-26.725
156,5010,joint,1,0001,Nash,0,0,0,0.894,0.894,0.455,0.0,2.169,,,,SSE,8.752,-9.926,34.408
156,5010,joint,2,0010,Risk,0,0,0,1.2429999999999999,1.2429999999999999,0.21899999999999997,0.0,2.4619999999999997,,,,SSE,9.517999999999999,-15.298,45.151
156,5010,joint,3,0011,Risk_Nash,0,0,0,1.545,1.545,0.205,0.0,1.281,4.293,,,SSE,6.9479999999999995,4.848,9.712
156,5010,joint,4,0100,Greed,0,0,0,0.6729999999999999,0.6729999999999999,0.376,0.0,1.5,,,,SSE,9.18,-12.988,40.532
156,5010,joint,5,0101,Greed_Nash,0,0,0,0.762,0.762,0.363,0.0,0.9229999999999999,2.101,,,SSE,6.99,4.458,10.491
156,5010,joint,6,0110,Greed_Risk,0,0,0,2.27,2.27,0.153,0.0,4.165,4.204,,,SSE,4.456,33.279,-47.151
156,5010,joint,7,0111,Greed_Risk_Nash,0,0,0,0.852,0.852,0.32299999999999995,0.0,1.517,1.349,1.514,,SSE,4.492,32.758,-41.255
156,5010,joint,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,4.466,,,,SSE,13.165999999999999,-36.063,86.681
156,5010,joint,9,1001,Coop_Nash,0,0,0,1.041,1.041,0.273,0.0,0.33,3.133,,,SSE,9.581,-15.720999999999998,50.849
156,5010,joint,10,1010,Coop_Risk,0,0,0,0.76,0.76,0.28600000000000003,0.0,0.23199999999999998,1.7009999999999998,,,SSE,10.067,-18.889,57.187
156,5010,joint,11,1011,Coop_Risk_Nash,0,0,0,0.746,0.746,0.381,0.0,0.28,0.627,2.176,,SSE,7.34,1.33,21.599
156,5010,joint,12,1100,Coop_Greed,0,0,0,0.907,0.907,0.228,0.0,0.345,2.326,,,SSE,9.683,-16.399,52.207
156,5010,joint,13,1101,Coop_Greed_Nash,0,0,0,0.7490000000000001,0.7490000000000001,0.33399999999999996,0.0,0.284,0.914,2.182,,SSE,7.359,1.165,21.930999999999997
156,5010,joint,14,1110,Coop_Greed_Risk,0,0,0,1.227,1.227,0.281,0.0,0.289,2.128,2.173,,SSE,4.584,31.463,-38.666
156,5010,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.746,0.746,0.368,0.0,0.278,1.206,1.0759999999999998,1.39,SSE,4.558,31.826,-34.539
157,5011,joint,1,0001,Nash,0,0,0,0.985,0.985,0.40700000000000003,0.0,0.821,,,,SSE,12.116,-30.754,76.064
157,5011,joint,2,0010,Risk,0,0,0,0.265,0.265,0.145,0.0,1.078,,,,SSE,13.783,-38.996,92.54700000000001
157,5011,joint,3,0011,Risk_Nash,0,0,0,0.318,0.318,0.262,0.0,0.426,0.608,,,SSE,13.177,-36.122,91.652
157,5011,joint,4,0100,Greed,0,0,0,2.1790000000000003,2.1790000000000003,0.11900000000000001,0.0,4.857,,,,SSE,10.786,-23.304000000000002,61.163999999999994
157,5011,joint,5,0101,Greed_Nash,0,0,0,0.517,0.517,0.45799999999999996,0.0,1.2930000000000001,0.069,,,SSE,10.076,-18.954,57.316
157,5011,joint,6,0110,Greed_Risk,0,0,0,0.547,0.547,0.265,0.0,1.825,0.7070000000000001,,,SSE,11.052,-24.868000000000002,69.14399999999999
157,5011,joint,7,0111,Greed_Risk_Nash,0,0,0,0.485,0.485,0.249,0.0,2.761,1.52,-1.5130000000000001,,SSE,10.462,-21.355999999999998,66.973
157,5011,joint,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,-17.463,,,,SSE,13.806,-39.101,92.758
157,5011,joint,9,1001,Coop_Nash,0,0,0,0.8220000000000001,0.8220000000000001,0.384,0.0,-0.893,0.857,,,SSE,12.314,-31.784000000000002,82.976
157,5011,joint,10,1010,Coop_Risk,0,0,0,0.198,0.198,0.121,0.0,-1.5419999999999998,1.248,,,SSE,13.606,-38.169000000000004,95.745
157,5011,joint,11,1011,Coop_Risk_Nash,0,0,0,0.39799999999999996,0.39799999999999996,0.19899999999999998,0.0,-1.095,0.5479999999999999,0.795,,SSE,13.033,-35.414,95.088
157,5011,joint,12,1100,Coop_Greed,0,0,0,0.807,0.807,0.266,0.0,-1.071,1.9969999999999999,,,SSE,10.887,-23.901999999999997,67.212
157,5011,joint,13,1101,Coop_Greed_Nash,0,0,0,0.6679999999999999,0.6679999999999999,0.33899999999999997,0.0,-0.9059999999999999,1.7,0.183,,SSE,9.98,-18.335,60.931000000000004
157,5011,joint,14,1110,Coop_Greed_Risk,0,0,0,0.622,0.622,0.247,0.0,-1.115,1.999,0.83,,SSE,10.82,-23.505,71.26899999999999
157,5011,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.426,0.426,0.298,0.0,-0.904,2.3209999999999997,1.297,-1.203,SSE,10.203,-19.75,68.613
158,5012,joint,1,0001,Nash,0,0,0,0.17,0.17,0.266,0.0,4.187,,,,SSE,18.750999999999998,-58.695,131.946
158,5012,joint,2,0010,Risk,0,0,0,0.267,0.267,0.179,0.0,1.5590000000000002,,,,SSE,23.706,-73.702,161.959
158,5012,joint,3,0011,Risk_Nash,0,0,0,0.142,0.142,0.364,0.0,-1.611,4.556,,,SSE,17.695999999999998,-54.989,129.386
158,5012,joint,4,0100,Greed,0,0,0,0.107,0.107,0.26899999999999996,0.0,4.736000000000001,,,,SSE,14.934000000000001,-44.126999999999995,102.81
158,5012,joint,5,0101,Greed_Nash,0,0,0,0.098,0.098,0.249,0.0,4.226,2.06,,,SSE,14.404000000000002,-41.816,103.041
158,5012,joint,6,0110,Greed_Risk,0,0,0,0.201,0.201,0.35200000000000004,0.0,4.135,1.415,,,SSE,13.975999999999999,-39.887,99.182
158,5012,joint,7,0111,Greed_Risk_Nash,0,0,0,0.156,0.156,0.308,0.0,4.155,1.19,1.022,,SSE,14.004000000000001,-40.014,104.288
158,5012,joint,8,1000,Coop,0,0,0,0.493,0.493,0.139,0.0,0.613,,,,SSE,24.441,-75.657,165.87
158,5012,joint,9,1001,Coop_Nash,0,0,0,0.174,0.174,0.253,0.0,0.218,4.338,,,SSE,18.75,-58.693000000000005,136.793
158,5012,joint,10,1010,Coop_Risk,0,0,0,0.386,0.386,0.13699999999999998,0.0,0.513,2.0140000000000002,,,SSE,23.664,-73.59,166.58900000000003
158,5012,joint,11,1011,Coop_Risk_Nash,0,0,0,0.182,0.182,0.29600000000000004,0.0,0.17800000000000002,-1.974,5.55,,SSE,17.688,-54.96,134.18
158,5012,joint,12,1100,Coop_Greed,0,0,0,0.125,0.125,0.273,0.0,0.31,4.685,,,SSE,14.892000000000001,-43.95,107.309
158,5012,joint,13,1101,Coop_Greed_Nash,0,0,0,0.114,0.114,0.22699999999999998,0.0,0.18,4.641,2.217,,SSE,14.395999999999999,-41.78,107.82
158,5012,joint,14,1110,Coop_Greed_Risk,0,0,0,0.225,0.225,0.349,0.0,0.159,4.163,1.3880000000000001,,SSE,13.918,-39.622,103.50399999999999
158,5012,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.166,0.166,0.311,0.0,0.099,4.125,1.179,0.983,SSE,13.979000000000001,-39.899,108.90899999999999
159,5013,joint,1,0001,Nash,0,0,0,1.324,1.324,0.151,0.0,3.3369999999999997,,,,SSE,3.112,56.246,-97.936
159,5013,joint,2,0010,Risk,0,0,0,0.363,0.363,0.223,0.0,1.347,,,,SSE,3.785,43.718999999999994,-72.883
159,5013,joint,3,0011,Risk_Nash,0,0,0,0.98,0.98,0.092,0.0,1.5190000000000001,4.052,,,SSE,3.0439999999999996,57.66,-95.911
159,5013,joint,4,0100,Greed,0,0,0,0.655,0.655,0.233,0.0,1.499,,,,SSE,2.8360000000000003,62.181000000000004,-109.806
159,5013,joint,5,0101,Greed_Nash,0,0,0,0.473,0.473,0.285,0.0,0.713,1.3119999999999998,,,SSE,2.2,78.446,-137.483
159,5013,joint,6,0110,Greed_Risk,0,0,0,0.9540000000000001,0.9540000000000001,0.142,0.0,2.499,2.313,,,SSE,1.76,92.723,-166.037
159,5013,joint,7,0111,Greed_Risk_Nash,0,0,0,0.44,0.44,0.24100000000000002,0.0,1.304,1.139,0.525,,SSE,1.788,91.7,-159.14
159,5013,joint,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,6.039,,,,SSE,4.708,29.748,-44.94
159,5013,joint,9,1001,Coop_Nash,0,0,0,0.524,0.524,0.321,0.0,0.311,1.4880000000000002,,,SSE,3.2539999999999996,53.395,-87.382
159,5013,joint,10,1010,Coop_Risk,0,0,0,0.331,0.331,0.221,0.0,0.319,1.321,,,SSE,3.8339999999999996,42.891999999999996,-66.375
159,5013,joint,11,1011,Coop_Risk_Nash,0,0,0,0.376,0.376,0.233,0.0,0.337,0.578,1.584,,SSE,3.071,57.106,-89.95100000000001
159,5013,joint,12,1100,Coop_Greed,0,0,0,0.6809999999999999,0.6809999999999999,0.217,0.0,0.444,1.5819999999999999,,,SSE,2.8760000000000003,61.291000000000004,-103.17399999999999
159,5013,joint,13,1101,Coop_Greed_Nash,0,0,0,1.2229999999999999,1.2229999999999999,0.109,0.0,0.884,1.8419999999999999,3.345,,SSE,2.207,78.227,-132.19299999999998
159,5013,joint,14,1110,Coop_Greed_Risk,0,0,0,0.534,0.534,0.266,0.0,0.324,1.3259999999999998,1.218,,SSE,1.7009999999999998,94.896,-165.532
159,5013,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.41100000000000003,0.41100000000000003,0.266,0.0,0.327,1.171,1.013,0.47600000000000003,SSE,1.743,93.35700000000001,-157.60299999999998
160,5014,joint,1,0001,Nash,0,0,0,0.838,0.838,0.335,0.0,1.72,,,,SSE,8.421,-7.48,29.517
160,5014,joint,2,0010,Risk,0,0,0,0.42200000000000004,0.42200000000000004,0.21600000000000003,0.0,1.595,,,,SSE,9.39,-14.442,43.44
160,5014,joint,3,0011,Risk_Nash,0,0,0,0.426,0.426,0.265,0.0,0.639,1.676,,,SSE,8.383,-7.189,33.787
160,5014,joint,4,0100,Greed,0,0,0,0.24,0.24,0.408,0.0,1.038,,,,SSE,8.912,-11.104000000000001,36.764
160,5014,joint,5,0101,Greed_Nash,0,0,0,0.586,0.586,0.191,0.0,1.5090000000000001,1.8230000000000002,,,SSE,8.156,-5.44,30.288
160,5014,joint,6,0110,Greed_Risk,0,0,0,0.389,0.389,0.27899999999999997,0.0,1.5719999999999998,1.2819999999999998,,,SSE,7.643,-1.284,21.976
160,5014,joint,7,0111,Greed_Risk_Nash,0,0,0,0.379,0.379,0.243,0.0,1.671,1.359,0.41200000000000003,,SSE,7.484,0.06,24.141
160,5014,joint,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,17.789,,,,SSE,10.284,-20.253,55.063
160,5014,joint,9,1001,Coop_Nash,0,0,0,0.6890000000000001,0.6890000000000001,0.382,0.0,0.713,1.5090000000000001,,,SSE,8.29,-6.456,32.319
160,5014,joint,10,1010,Coop_Risk,0,0,0,0.674,0.674,0.13,0.0,1.595,2.68,,,SSE,9.195,-13.088,45.583
160,5014,joint,11,1011,Coop_Risk_Nash,0,0,0,0.445,0.445,0.259,0.0,0.852,0.625,1.756,,SSE,8.155,-5.41,35.080999999999996
160,5014,joint,12,1100,Coop_Greed,0,0,0,0.45,0.45,0.21600000000000003,0.0,1.036,1.974,,,SSE,8.691,-9.482999999999999,38.374
160,5014,joint,13,1101,Coop_Greed_Nash,0,0,0,0.474,0.474,0.249,0.0,0.987,1.185,1.431,,SSE,7.8660000000000005,-3.096,30.451999999999998
160,5014,joint,14,1110,Coop_Greed_Risk,0,0,0,0.46,0.46,0.251,0.0,0.858,1.739,1.412,,SSE,7.367999999999999,1.09,22.08
160,5014,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.397,0.397,0.24600000000000002,0.0,0.888,1.6130000000000002,1.2930000000000001,0.486,SSE,7.197,2.59,23.933000000000003
161,5015,joint,1,0001,Nash,0,0,0,2.273,2.273,0.239,0.0,6.518,,,,SSE,16.23,-49.457,113.47
161,5015,joint,2,0010,Risk,0,0,0,0.544,0.544,0.212,0.0,3.2119999999999997,,,,SSE,21.834,-68.436,151.428
161,5015,joint,3,0011,Risk_Nash,0,0,0,0.488,0.488,0.381,0.0,0.8370000000000001,2.87,,,SSE,17.729,-55.106,129.621
161,5015,joint,4,0100,Greed,0,0,0,0.01,0.01,0.021,0.0,19.995,,,,SSE,23.111,-72.075,158.705
161,5015,joint,5,0101,Greed_Nash,0,0,0,0.344,0.344,0.273,0.0,0.19,3.7739999999999996,,,SSE,19.524,-61.281000000000006,141.97
161,5015,joint,6,0110,Greed_Risk,0,0,0,0.09699999999999999,0.09699999999999999,0.16899999999999998,0.0,2.645,3.219,,,SSE,21.088,-66.211,151.829
161,5015,joint,7,0111,Greed_Risk_Nash,0,0,0,0.303,0.303,0.292,0.0,0.418,0.755,3.158,,SSE,19.038,-59.667,143.594
161,5015,joint,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,-17.768,,,,SSE,24.2,-75.02199999999999,164.6
161,5015,joint,9,1001,Coop_Nash,0,0,0,1.5859999999999999,1.5859999999999999,0.45899999999999996,0.0,-2.0980000000000003,4.164,,,SSE,15.187000000000001,-45.20399999999999,109.816
161,5015,joint,10,1010,Coop_Risk,0,0,0,0.462,0.462,0.24,0.0,-0.9940000000000001,2.748,,,SSE,21.695999999999998,-68.031,155.471
161,5015,joint,11,1011,Coop_Risk_Nash,0,0,0,1.268,1.268,0.17800000000000002,0.0,-1.9240000000000002,1.83,6.502999999999999,,SSE,17.28,-53.466,131.19299999999998
161,5015,joint,12,1100,Coop_Greed,0,0,0,0.01,0.01,0.021,0.0,-8.863999999999999,19.995,,,SSE,22.86,-71.378,162.16299999999998
161,5015,joint,13,1101,Coop_Greed_Nash,0,0,0,0.316,0.316,0.32799999999999996,0.0,-0.833,0.105,3.197,,SSE,19.268,-60.438,145.135
161,5015,joint,14,1110,Coop_Greed_Risk,0,0,0,0.064,0.064,0.139,0.0,-1.2770000000000001,3.154,3.841,,SSE,20.905,-65.656,155.572
161,5015,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.32899999999999996,0.32899999999999996,0.29600000000000004,0.0,-0.8290000000000001,0.34299999999999997,0.691,3.236,SSE,18.773,-58.772,146.656
162,5016,joint,1,0001,Nash,0,0,0,0.285,0.285,0.39399999999999996,0.0,0.569,,,,SSE,10.11,-19.164,52.885
162,5016,joint,2,0010,Risk,0,0,0,0.01,0.01,0.01,0.0,-6.292000000000001,,,,SSE,10.647,-22.476999999999997,59.511
162,5016,joint,3,0011,Risk_Nash,0,0,0,0.131,0.131,0.174,0.0,-1.625,2.468,,,SSE,9.924,-17.976,55.36
162,5016,joint,4,0100,Greed,0,0,0,0.40700000000000003,0.40700000000000003,0.254,0.0,1.771,,,,SSE,8.674,-9.363999999999999,33.285
162,5016,joint,5,0101,Greed_Nash,0,0,0,0.43200000000000005,0.43200000000000005,0.187,0.0,2.522,-0.37,,,SSE,8.628,-9.021,37.451
162,5016,joint,6,0110,Greed_Risk,0,0,0,0.557,0.557,0.10400000000000001,0.0,4.254,-0.6509999999999999,,,SSE,8.904,-11.04,41.488
162,5016,joint,7,0111,Greed_Risk_Nash,0,0,0,0.248,0.248,0.187,0.0,2.266,-0.41600000000000004,0.12,,SSE,8.876,-10.834000000000001,45.928000000000004
162,5016,joint,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,15.369000000000002,,,,SSE,10.49,-21.522,57.599
162,5016,joint,9,1001,Coop_Nash,0,0,0,0.5920000000000001,0.5920000000000001,0.184,0.0,1.093,1.226,,,SSE,9.927999999999999,-17.996,55.401
162,5016,joint,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.01,0.0,15.392000000000001,-6.397,,,SSE,10.457,-21.322,62.052
162,5016,joint,11,1011,Coop_Risk_Nash,0,0,0,0.22399999999999998,0.22399999999999998,0.10300000000000001,0.0,1.579,-2.647,4.086,,SSE,9.748,-16.826,57.911
162,5016,joint,12,1100,Coop_Greed,0,0,0,0.465,0.465,0.24,0.0,0.868,1.8769999999999998,,,SSE,8.443999999999999,-7.635,34.679
162,5016,joint,13,1101,Coop_Greed_Nash,0,0,0,0.948,0.948,0.092,0.0,2.221,5.0889999999999995,-0.718,,SSE,8.384,-7.178999999999999,38.618
162,5016,joint,14,1110,Coop_Greed_Risk,0,0,0,0.28,0.28,0.222,0.0,0.815,1.9809999999999999,-0.275,,SSE,8.7,-9.55,43.36
162,5016,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.247,0.247,0.203,0.0,0.895,2.095,-0.34700000000000003,0.095,SSE,8.665,-9.29,47.693000000000005
163,5017,joint,1,0001,Nash,0,0,0,1.3769999999999998,1.3769999999999998,0.23800000000000002,0.0,0.569,,,,SSE,14.314,-41.413999999999994,97.384
163,5017,joint,2,0010,Risk,0,0,0,0.37200000000000005,0.37200000000000005,0.16399999999999998,0.0,-1.815,,,,SSE,15.272,-45.559,105.67399999999999
163,5017,joint,3,0011,Risk_Nash,0,0,0,0.478,0.478,0.23800000000000002,0.0,-2.367,1.932,,,SSE,13.812999999999999,-39.135,97.677
163,5017,joint,4,0100,Greed,0,0,0,0.905,0.905,0.311,0.0,1.624,,,,SSE,11.970999999999998,-29.971999999999998,74.499
163,5017,joint,5,0101,Greed_Nash,0,0,0,0.8540000000000001,0.8540000000000001,0.303,0.0,1.929,-0.736,,,SSE,11.142000000000001,-25.379,70.166
163,5017,joint,6,0110,Greed_Risk,0,0,0,3.238,3.238,0.057999999999999996,0.0,8.379,-6.864,,,SSE,11.505999999999998,-27.44,74.288
163,5017,joint,7,0111,Greed_Risk_Nash,0,0,0,0.742,0.742,0.22699999999999998,0.0,1.89,-1.8880000000000001,0.461,,SSE,11.154000000000002,-25.449,75.158
163,5017,joint,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,6.606,,,,SSE,16.021,-48.626000000000005,111.807
163,5017,joint,9,1001,Coop_Nash,0,0,0,0.996,0.996,0.319,0.0,0.603,0.38799999999999996,,,SSE,14.493,-42.207,103.823
163,5017,joint,10,1010,Coop_Risk,0,0,0,0.281,0.281,0.185,0.0,0.485,-1.574,,,SSE,15.31,-45.718999999999994,110.845
163,5017,joint,11,1011,Coop_Risk_Nash,0,0,0,0.419,0.419,0.265,0.0,0.385,-2.094,1.704,,SSE,13.869000000000002,-39.391999999999996,103.045
163,5017,joint,12,1100,Coop_Greed,0,0,0,0.941,0.941,0.295,0.0,0.614,1.706,,,SSE,11.982999999999999,-30.039,79.487
163,5017,joint,13,1101,Coop_Greed_Nash,0,0,0,1.159,1.159,0.253,0.0,0.593,2.353,-0.929,,SSE,10.924000000000001,-24.114,72.488
163,5017,joint,14,1110,Coop_Greed_Risk,0,0,0,0.736,0.736,0.282,0.0,0.601,1.7380000000000002,-1.422,,SSE,11.300999999999998,-26.29,76.84
163,5017,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.6829999999999999,0.6829999999999999,0.267,0.0,0.44799999999999995,1.653,-1.5730000000000002,0.331,SSE,10.972999999999999,-24.404,77.921
164,5018,joint,1,0001,Nash,0,0,0,1.125,1.125,0.301,0.0,1.294,,,,SSE,5.894,15.370999999999999,-16.186
164,5018,joint,2,0010,Risk,0,0,0,0.6559999999999999,0.6559999999999999,0.29600000000000004,0.0,1.246,,,,SSE,5.678,17.758,-20.96
164,5018,joint,3,0011,Risk_Nash,0,0,0,0.6759999999999999,0.6759999999999999,0.34600000000000003,0.0,0.9129999999999999,0.741,,,SSE,4.613,31.06,-42.711999999999996
164,5018,joint,4,0100,Greed,0,0,0,0.897,0.897,0.31,0.0,0.7979999999999999,,,,SSE,4.743,29.281,-44.006
164,5018,joint,5,0101,Greed_Nash,0,0,0,0.8809999999999999,0.8809999999999999,0.316,0.0,0.441,1.139,,,SSE,3.806,43.357,-67.307
164,5018,joint,6,0110,Greed_Risk,0,0,0,1.474,1.474,0.209,0.0,1.304,2.252,,,SSE,1.729,93.846,-168.28400000000002
164,5018,joint,7,0111,Greed_Risk_Nash,0,0,0,0.826,0.826,0.299,0.0,0.846,1.465,0.284,,SSE,1.9869999999999999,84.971,-145.68200000000002
164,5018,joint,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,-0.75,,,,SSE,7.8389999999999995,-2.8810000000000002,20.317999999999998
164,5018,joint,9,1001,Coop_Nash,0,0,0,2.67,2.67,0.08800000000000001,0.0,-0.336,3.903,,,SSE,6.53,8.814,1.7790000000000001
164,5018,joint,10,1010,Coop_Risk,0,0,0,0.565,0.565,0.27899999999999997,0.0,-0.033,1.217,,,SSE,6.077999999999999,13.4,-7.391
164,5018,joint,11,1011,Coop_Risk_Nash,0,0,0,0.696,0.696,0.293,0.0,-0.038,0.997,0.8220000000000001,,SSE,4.9719999999999995,26.265,-28.271
164,5018,joint,12,1100,Coop_Greed,0,0,0,1.061,1.061,0.218,0.0,-0.128,1.055,,,SSE,5.225,23.08,-26.750999999999998
164,5018,joint,13,1101,Coop_Greed_Nash,0,0,0,0.36200000000000004,0.36200000000000004,0.711,0.0,-0.046,0.188,0.494,,SSE,4.112,38.409,-52.558
164,5018,joint,14,1110,Coop_Greed_Risk,0,0,0,1.129,1.129,0.27699999999999997,0.0,-0.040999999999999995,0.9570000000000001,1.6540000000000001,,SSE,1.79,91.646,-159.031
164,5018,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.9490000000000001,0.9490000000000001,0.263,0.0,-0.079,0.9209999999999999,1.617,0.349,SSE,2.057,82.75,-136.388
165,5019,joint,1,0001,Nash,0,0,0,0.883,0.883,0.11900000000000001,0.0,3.592,,,,SSE,2.234,77.464,-140.373
165,5019,joint,2,0010,Risk,0,0,0,0.188,0.188,0.153,0.0,0.9009999999999999,,,,SSE,3.12,56.085,-97.61399999999999
165,5019,joint,3,0011,Risk_Nash,0,0,0,0.10099999999999999,0.10099999999999999,0.391,0.0,-0.196,1.149,,,SSE,2.2840000000000003,76.056,-132.704
165,5019,joint,4,0100,Greed,0,0,0,0.355,0.355,0.18600000000000003,0.0,2.312,,,,SSE,1.8940000000000001,88.02799999999999,-161.5
165,5019,joint,5,0101,Greed_Nash,0,0,0,0.348,0.348,0.183,0.0,1.854,1.195,,,SSE,1.625,97.836,-176.263
165,5019,joint,6,0110,Greed_Risk,0,0,0,0.293,0.293,0.188,0.0,2.274,0.787,,,SSE,1.68,95.68299999999999,-171.959
165,5019,joint,7,0111,Greed_Risk_Nash,0,0,0,0.26899999999999996,0.26899999999999996,0.17600000000000002,0.0,2.135,0.57,0.669,,SSE,1.5919999999999999,99.154,-174.048
165,5019,joint,8,1000,Coop,0,0,0,0.16699999999999998,0.16699999999999998,0.13699999999999998,0.0,0.46799999999999997,,,,SSE,3.292,52.641999999999996,-90.728
165,5019,joint,9,1001,Coop_Nash,0,0,0,0.52,0.52,0.22,0.0,0.429,1.963,,,SSE,2.167,79.407,-139.405
